in_gene	out_gene	branch_support	ev_type	sos
Dbus_XP.017845708.1	Dmir_XP.033244970.1	96.0	S	0.0
Dhyd_XP.023174343.2	Dmir_XP.033244970.1	96.0	S	0.0
Dgri_XP.001990048.1	Dkik_XP.017026689.1	96.0	S	0.0
Dalb_XP.034114927.1	Dkik_XP.017026689.1	96.0	S	0.0
Dari_XP.017867184.1	Dkik_XP.017026689.1	96.0	S	0.0
Dbus_XP.017845708.1	Dkik_XP.017026689.1	96.0	S	0.0
Dhyd_XP.023174343.2	Dkik_XP.017026689.1	96.0	S	0.0
Dgri_XP.001990048.1	Dere_XP.001980679.1	96.0	S	0.0
Dalb_XP.034114927.1	Dere_XP.001980679.1	96.0	S	0.0
Dari_XP.017867184.1	Dere_XP.001980679.1	96.0	S	0.0
Dbus_XP.017845708.1	Dere_XP.001980679.1	96.0	S	0.0
Dhyd_XP.023174343.2	Dere_XP.001980679.1	96.0	S	0.0
Dgri_XP.001990048.1	Dmir_XP.033244969.1	96.0	S	0.0
Dalb_XP.034114927.1	Dmir_XP.033244969.1	96.0	S	0.0
Dari_XP.017867184.1	Dmir_XP.033244969.1	96.0	S	0.0
Dbus_XP.017845708.1	Dmir_XP.033244969.1	96.0	S	0.0
Dhyd_XP.023174343.2	Dmir_XP.033244969.1	96.0	S	0.0
Dgri_XP.001990048.1	Dmel_NP.524302.1	96.0	S	0.0
Dalb_XP.034114927.1	Dmel_NP.524302.1	96.0	S	0.0
Dari_XP.017867184.1	Dmel_NP.524302.1	96.0	S	0.0
Dbus_XP.017845708.1	Dmel_NP.524302.1	96.0	S	0.0
Dhyd_XP.023174343.2	Dmel_NP.524302.1	96.0	S	0.0
Dgri_XP.001990048.1	Dele_XP.017119152.1	96.0	S	0.0
Dalb_XP.034114927.1	Dele_XP.017119152.1	96.0	S	0.0
Dari_XP.017867184.1	Dele_XP.017119152.1	96.0	S	0.0
Dbus_XP.017845708.1	Dele_XP.017119152.1	96.0	S	0.0
Dhyd_XP.023174343.2	Dele_XP.017119152.1	96.0	S	0.0
Dgri_XP.001990048.1	Dsuz_XP.016944421.1	96.0	S	0.0
Dalb_XP.034114927.1	Dsuz_XP.016944421.1	96.0	S	0.0
Dari_XP.017867184.1	Dsuz_XP.016944421.1	96.0	S	0.0
Dbus_XP.017845708.1	Dsuz_XP.016944421.1	96.0	S	0.0
Dhyd_XP.023174343.2	Dsuz_XP.016944421.1	96.0	S	0.0
Dgri_XP.001990048.1	Dbip_XP.017100743.2	96.0	S	0.0
Dalb_XP.034114927.1	Dbip_XP.017100743.2	96.0	S	0.0
Dari_XP.017867184.1	Dbip_XP.017100743.2	96.0	S	0.0
Dbus_XP.017845708.1	Dbip_XP.017100743.2	96.0	S	0.0
Dhyd_XP.023174343.2	Dbip_XP.017100743.2	96.0	S	0.0
Dgri_XP.001990048.1	Dpse_XP.033233400.1	96.0	S	0.0
Dalb_XP.034114927.1	Dpse_XP.033233400.1	96.0	S	0.0
Dari_XP.017867184.1	Dpse_XP.033233400.1	96.0	S	0.0
Dbus_XP.017845708.1	Dpse_XP.033233400.1	96.0	S	0.0
Dhyd_XP.023174343.2	Dpse_XP.033233400.1	96.0	S	0.0
Dhyd_XP.023165574.2	Dsec_XP.002044492.1	93.0	S	0.0
Dalb_XP.051862243.1	Dsec_XP.002044492.1	93.0	S	0.0
Dpse_XP.033237266.1	Dsec_XP.002044492.1	93.0	S	0.0
Dmir_XP.017155587.1	Dsec_XP.002044492.1	93.0	S	0.0
Dbus_XP.017853536.1	Dsec_XP.002044492.1	93.0	S	0.0
Dwil_XP.023035694.1	Dsec_XP.002044492.1	93.0	S	0.0
Dhyd_XP.023165574.2	Dere_XP.026838997.1	93.0	S	0.0
Dalb_XP.051862243.1	Dere_XP.026838997.1	93.0	S	0.0
Dpse_XP.033237266.1	Dere_XP.026838997.1	93.0	S	0.0
Dmir_XP.017155587.1	Dere_XP.026838997.1	93.0	S	0.0
Dbus_XP.017853536.1	Dere_XP.026838997.1	93.0	S	0.0
Dwil_XP.023035694.1	Dere_XP.026838997.1	93.0	S	0.0
Dhyd_XP.023165574.2	Dele_XP.041564577.1	93.0	S	0.0
Dalb_XP.051862243.1	Dele_XP.041564577.1	93.0	S	0.0
Dpse_XP.033237266.1	Dele_XP.041564577.1	93.0	S	0.0
Dmir_XP.017155587.1	Dele_XP.041564577.1	93.0	S	0.0
Dbus_XP.017853536.1	Dele_XP.041564577.1	93.0	S	0.0
Dwil_XP.023035694.1	Dele_XP.041564577.1	93.0	S	0.0
Dhyd_XP.023165574.2	Dsuz_XP.036678464.1	93.0	S	0.0
Dalb_XP.051862243.1	Dsuz_XP.036678464.1	93.0	S	0.0
Dpse_XP.033237266.1	Dsuz_XP.036678464.1	93.0	S	0.0
Dmir_XP.017155587.1	Dsuz_XP.036678464.1	93.0	S	0.0
Dbus_XP.017853536.1	Dsuz_XP.036678464.1	93.0	S	0.0
Dwil_XP.023035694.1	Dsuz_XP.036678464.1	93.0	S	0.0
Dhyd_XP.023165574.2	Dmel_NP.726538.1	93.0	S	0.0
Dalb_XP.051862243.1	Dmel_NP.726538.1	93.0	S	0.0
Dpse_XP.033237266.1	Dmel_NP.726538.1	93.0	S	0.0
Dmir_XP.017155587.1	Dmel_NP.726538.1	93.0	S	0.0
Dbus_XP.017853536.1	Dmel_NP.726538.1	93.0	S	0.0
Dwil_XP.023035694.1	Dmel_NP.726538.1	93.0	S	0.0
Dhyd_XP.023165574.2	Dser_XP.020809944.1	93.0	S	0.0
Dalb_XP.051862243.1	Dser_XP.020809944.1	93.0	S	0.0
Dpse_XP.033237266.1	Dser_XP.020809944.1	93.0	S	0.0
Dmir_XP.017155587.1	Dser_XP.020809944.1	93.0	S	0.0
Dbus_XP.017853536.1	Dser_XP.020809944.1	93.0	S	0.0
Dwil_XP.023035694.1	Dser_XP.020809944.1	93.0	S	0.0
Dhyd_XP.023165574.2	Dkik_XP.017037372.1	93.0	S	0.0
Dalb_XP.051862243.1	Dkik_XP.017037372.1	93.0	S	0.0
Dpse_XP.033237266.1	Dkik_XP.017037372.1	93.0	S	0.0
Dmir_XP.017155587.1	Dkik_XP.017037372.1	93.0	S	0.0
Dbus_XP.017853536.1	Dkik_XP.017037372.1	93.0	S	0.0
Dwil_XP.023035694.1	Dkik_XP.017037372.1	93.0	S	0.0
Agam_XP.061502996.1	Dbus_XP.033148941.1	100.0	S	0.0
Dhyd_XP.023172914.1	Dbip_XP.043067838.1	100.0	S	0.0
Dwil_XP.046865977.1	Dbip_XP.043067838.1	100.0	S	0.0
Dgri_XP.032593352.2	Dbip_XP.043067838.1	100.0	S	0.0
Dhyd_XP.023172914.1	Dana_XP.044571198.1	100.0	S	0.0
Dwil_XP.046865977.1	Dana_XP.044571198.1	100.0	S	0.0
Dgri_XP.032593352.2	Dana_XP.044571198.1	100.0	S	0.0
Dhyd_XP.023172914.1	Dalb_XP.051862673.1	100.0	S	0.0
Dwil_XP.046865977.1	Dalb_XP.051862673.1	100.0	S	0.0
Dgri_XP.032593352.2	Dalb_XP.051862673.1	100.0	S	0.0
Dhyd_XP.023172914.1	Dmir_XP.033244694.1	100.0	S	0.0
Dwil_XP.046865977.1	Dmir_XP.033244694.1	100.0	S	0.0
Dgri_XP.032593352.2	Dmir_XP.033244694.1	100.0	S	0.0
Dhyd_XP.023172914.1	Dmel_NP.001247011.1	100.0	S	0.0
Dwil_XP.046865977.1	Dmel_NP.001247011.1	100.0	S	0.0
Dgri_XP.032593352.2	Dmel_NP.001247011.1	100.0	S	0.0
Dhyd_XP.023172914.1	Dere_XP.015009985.2	100.0	S	0.0
Dwil_XP.046865977.1	Dere_XP.015009985.2	100.0	S	0.0
Dgri_XP.032593352.2	Dere_XP.015009985.2	100.0	S	0.0
Dhyd_XP.023172914.1	Dele_XP.017117570.1	100.0	S	0.0
Dwil_XP.046865977.1	Dele_XP.017117570.1	100.0	S	0.0
Dgri_XP.032593352.2	Dele_XP.017117570.1	100.0	S	0.0
Dhyd_XP.023172914.1	Dsuz_XP.016930987.1	100.0	S	0.0
Dwil_XP.046865977.1	Dsuz_XP.016930987.1	100.0	S	0.0
Dgri_XP.032593352.2	Dsuz_XP.016930987.1	100.0	S	0.0
Dhyd_XP.023172914.1	Dpse_XP.033241607.1	100.0	S	0.0
Dwil_XP.046865977.1	Dpse_XP.033241607.1	100.0	S	0.0
Dgri_XP.032593352.2	Dpse_XP.033241607.1	100.0	S	0.0
Dhyd_XP.023172914.1	Dsec_XP.032577368.1	100.0	S	0.0
Dwil_XP.046865977.1	Dsec_XP.032577368.1	100.0	S	0.0
Dgri_XP.032593352.2	Dsec_XP.032577368.1	100.0	S	0.0
Dhyd_XP.023172914.1	Dser_XP.020813734.1	100.0	S	0.0
Dwil_XP.046865977.1	Dser_XP.020813734.1	100.0	S	0.0
Dgri_XP.032593352.2	Dser_XP.020813734.1	100.0	S	0.0
Dalb_XP.034112224.1	Dgri_XP.043071810.1	99.0	S	0.0
Dbus_XP.017853523.1	Dgri_XP.043071810.1	99.0	S	0.0
Dalb_XP.034112224.1	Dhyd_XP.023163080.1	99.0	S	0.0
Dbus_XP.017853523.1	Dhyd_XP.023163080.1	99.0	S	0.0
Dalb_XP.034112224.1	Dari_XP.017869379.1	99.0	S	0.0
Dbus_XP.017853523.1	Dari_XP.017869379.1	99.0	S	0.0
Dpse_XP.015044407.1	Dbip_XP.017098296.2	9.0	S	0.0
Dmir_XP.017155765.1	Dbip_XP.017098296.2	9.0	S	0.0
Dpse_XP.015044407.1	Dmel_NP.651951.1	9.0	S	0.0
Dmir_XP.017155765.1	Dmel_NP.651951.1	9.0	S	0.0
Dpse_XP.015044407.1	Dsuz_XP.036671526.1	9.0	S	0.0
Dmir_XP.017155765.1	Dsuz_XP.036671526.1	9.0	S	0.0
Dpse_XP.015044407.1	Dele_XP.017126055.1	9.0	S	0.0
Dmir_XP.017155765.1	Dele_XP.017126055.1	9.0	S	0.0
Dpse_XP.015044407.1	Dsec_XP.002043702.1	9.0	S	0.0
Dmir_XP.017155765.1	Dsec_XP.002043702.1	9.0	S	0.0
Dpse_XP.015044407.1	Agam_XP.061505343.1	9.0	S	0.0
Dmir_XP.017155765.1	Agam_XP.061505343.1	9.0	S	0.0
Dpse_XP.015044407.1	Dere_XP.001982706.1	9.0	S	0.0
Dmir_XP.017155765.1	Dere_XP.001982706.1	9.0	S	0.0
Dpse_XP.015044407.1	Dana_XP.032308054.1	9.0	S	0.0
Dmir_XP.017155765.1	Dana_XP.032308054.1	9.0	S	0.0
Dpse_XP.015044407.1	Dkik_XP.041632589.1	9.0	S	0.0
Dmir_XP.017155765.1	Dkik_XP.041632589.1	9.0	S	0.0
Dpse_XP.015044407.1	Dser_XP.020809941.1	9.0	S	0.0
Dmir_XP.017155765.1	Dser_XP.020809941.1	9.0	S	0.0
Dalb_XP.034105454.1	Dmel_NP.523950.2	99.0	S	0.0
Dalb_XP.034105454.1	Dele_XP.017121425.1	99.0	S	0.0
Dalb_XP.034105454.1	Dser_XP.020817612.1	99.0	S	0.0
Dalb_XP.034105454.1	Dkik_XP.017017381.1	99.0	S	0.0
Dalb_XP.034105454.1	Dana_XP.001958356.2	99.0	S	0.0
Dalb_XP.034105454.1	Dari_XP.017864430.1	99.0	S	0.0
Dalb_XP.034105454.1	Dbus_XP.017841230.1	99.0	S	0.0
Dalb_XP.034105454.1	Dwil_XP.002061803.1	99.0	S	0.0
Dalb_XP.034105454.1	Dgri_XP.001983803.1	99.0	S	0.0
Dalb_XP.034105454.1	Dere_XP.001971514.2	99.0	S	0.0
Dalb_XP.034105454.1	Dsuz_XP.036672243.1	99.0	S	0.0
Dalb_XP.034105454.1	Dpse_XP.002134730.3	99.0	S	0.0
Dalb_XP.034105454.1	Dhyd_XP.030081482.1	99.0	S	0.0
Dalb_XP.034105454.1	Dbip_XP.017095285.2	99.0	S	0.0
Dalb_XP.034105454.1	Dmir_XP.017139097.1	99.0	S	0.0
Dalb_XP.034105454.1	Dsec_XP.002035641.1	99.0	S	0.0
Agam_XP.061503012.1	Dmel_NP.001246609.1	100.0	S	0.0
Agam_XP.061503012.1	Dhyd_XP.023178350.2	100.0	S	0.0
Agam_XP.061503012.1	Dbus_XP.017840363.1	100.0	S	0.0
Agam_XP.061503012.1	Dkik_XP.017019394.1	100.0	S	0.0
Agam_XP.061503012.1	Dser_XP.020807718.1	100.0	S	0.0
Agam_XP.061503012.1	Dari_XP.017863042.1	100.0	S	0.0
Agam_XP.061503012.1	Dsec_XP.002035260.1	100.0	S	0.0
Agam_XP.061503012.1	Dere_XP.001971815.2	100.0	S	0.0
Agam_XP.061503012.1	Dalb_XP.051860220.1	100.0	S	0.0
Agam_XP.061503012.1	Dana_XP.001956070.1	100.0	S	0.0
Agam_XP.061503012.1	Dsuz_XP.016932589.2	100.0	S	0.0
Agam_XP.061503012.1	Dele_XP.017126783.1	100.0	S	0.0
Agam_XP.061503012.1	Dgri_XP.001983216.1	100.0	S	0.0
Agam_XP.061503012.1	Dpse_XP.001352427.1	100.0	S	0.0
Agam_XP.061503012.1	Dwil_XP.002062380.1	100.0	S	0.0
Agam_XP.061503012.1	Dbip_XP.017098174.2	100.0	S	0.0
Agam_XP.061503012.1	Dmir_XP.017137846.1	100.0	S	0.0
Dgri_XP.032593899.1	Dhyd_XP.023174414.2	65.0	S	0.0
Dgri_XP.032593899.1	Dari_XP.017869569.1	65.0	S	0.0
Dmir_XP.033252440.1	Dpse_XP.033241472.1	100.0	S	0.0
Dser_XP.020805864.1	Dana_XP.032308510.1	93.0	S	0.0
Dkik_XP.017022654.1	Dana_XP.032308510.1	93.0	S	0.0
Dser_XP.020805864.1	Dbip_XP.017091473.2	93.0	S	0.0
Dkik_XP.017022654.1	Dbip_XP.017091473.2	93.0	S	0.0
Dbus_XP.017845708.1	Dgri_XP.001990048.1	100.0	S	0.0
Dbus_XP.017845708.1	Dari_XP.017867184.1	100.0	S	0.0
Dbus_XP.017845708.1	Dhyd_XP.023174343.2	100.0	S	0.0
Dbus_XP.017845708.1	Dalb_XP.034114927.1	100.0	S	0.0
Dmir_XP.033244968.1	Dsec_XP.002031751.2	96.0	S	0.0
Dpse_XP.015038643.2	Dsec_XP.002031751.2	96.0	S	0.0
Dmir_XP.033244970.1	Dsec_XP.002031751.2	96.0	S	0.0
Dmir_XP.033244969.1	Dsec_XP.002031751.2	96.0	S	0.0
Dpse_XP.033233400.1	Dsec_XP.002031751.2	96.0	S	0.0
Dmir_XP.033244968.1	Dana_XP.001952947.1	96.0	S	0.0
Dpse_XP.015038643.2	Dana_XP.001952947.1	96.0	S	0.0
Dmir_XP.033244970.1	Dana_XP.001952947.1	96.0	S	0.0
Dmir_XP.033244969.1	Dana_XP.001952947.1	96.0	S	0.0
Dpse_XP.033233400.1	Dana_XP.001952947.1	96.0	S	0.0
Dmir_XP.033244968.1	Dser_XP.020814051.1	96.0	S	0.0
Dpse_XP.015038643.2	Dser_XP.020814051.1	96.0	S	0.0
Dmir_XP.033244970.1	Dser_XP.020814051.1	96.0	S	0.0
Dmir_XP.033244969.1	Dser_XP.020814051.1	96.0	S	0.0
Dpse_XP.033233400.1	Dser_XP.020814051.1	96.0	S	0.0
Dmir_XP.033244968.1	Dkik_XP.017026689.1	96.0	S	0.0
Dpse_XP.015038643.2	Dkik_XP.017026689.1	96.0	S	0.0
Dmir_XP.033244970.1	Dkik_XP.017026689.1	96.0	S	0.0
Dmir_XP.033244969.1	Dkik_XP.017026689.1	96.0	S	0.0
Dpse_XP.033233400.1	Dkik_XP.017026689.1	96.0	S	0.0
Dmir_XP.033244968.1	Dere_XP.001980679.1	96.0	S	0.0
Dpse_XP.015038643.2	Dere_XP.001980679.1	96.0	S	0.0
Dmir_XP.033244970.1	Dere_XP.001980679.1	96.0	S	0.0
Dmir_XP.033244969.1	Dere_XP.001980679.1	96.0	S	0.0
Dpse_XP.033233400.1	Dere_XP.001980679.1	96.0	S	0.0
Dmir_XP.033244968.1	Dmel_NP.524302.1	96.0	S	0.0
Dpse_XP.015038643.2	Dmel_NP.524302.1	96.0	S	0.0
Dmir_XP.033244970.1	Dmel_NP.524302.1	96.0	S	0.0
Dmir_XP.033244969.1	Dmel_NP.524302.1	96.0	S	0.0
Dpse_XP.033233400.1	Dmel_NP.524302.1	96.0	S	0.0
Dmir_XP.033244968.1	Dsuz_XP.016944421.1	96.0	S	0.0
Dpse_XP.015038643.2	Dsuz_XP.016944421.1	96.0	S	0.0
Dmir_XP.033244970.1	Dsuz_XP.016944421.1	96.0	S	0.0
Dmir_XP.033244969.1	Dsuz_XP.016944421.1	96.0	S	0.0
Dpse_XP.033233400.1	Dsuz_XP.016944421.1	96.0	S	0.0
Dmir_XP.033244968.1	Dele_XP.017119152.1	96.0	S	0.0
Dpse_XP.015038643.2	Dele_XP.017119152.1	96.0	S	0.0
Dmir_XP.033244970.1	Dele_XP.017119152.1	96.0	S	0.0
Dmir_XP.033244969.1	Dele_XP.017119152.1	96.0	S	0.0
Dpse_XP.033233400.1	Dele_XP.017119152.1	96.0	S	0.0
Dmir_XP.033244968.1	Dbip_XP.017100743.2	96.0	S	0.0
Dpse_XP.015038643.2	Dbip_XP.017100743.2	96.0	S	0.0
Dmir_XP.033244970.1	Dbip_XP.017100743.2	96.0	S	0.0
Dmir_XP.033244969.1	Dbip_XP.017100743.2	96.0	S	0.0
Dpse_XP.033233400.1	Dbip_XP.017100743.2	96.0	S	0.0
Dmir_XP.017155587.1	Dwil_XP.023035694.1	100.0	S	0.0
Dpse_XP.033237266.1	Dwil_XP.023035694.1	100.0	S	0.0
Dmir_XP.017155587.1	Dalb_XP.051862243.1	100.0	S	0.0
Dpse_XP.033237266.1	Dalb_XP.051862243.1	100.0	S	0.0
Dmir_XP.017155587.1	Dbus_XP.017853536.1	100.0	S	0.0
Dpse_XP.033237266.1	Dbus_XP.017853536.1	100.0	S	0.0
Dmir_XP.017155587.1	Dhyd_XP.023165574.2	100.0	S	0.0
Dpse_XP.033237266.1	Dhyd_XP.023165574.2	100.0	S	0.0
Dser_XP.020809944.1	Dsec_XP.002044492.1	95.0	S	0.0
Dkik_XP.017037372.1	Dsec_XP.002044492.1	95.0	S	0.0
Dser_XP.020809944.1	Dele_XP.041564577.1	95.0	S	0.0
Dkik_XP.017037372.1	Dele_XP.041564577.1	95.0	S	0.0
Dser_XP.020809944.1	Dsuz_XP.036678464.1	95.0	S	0.0
Dkik_XP.017037372.1	Dsuz_XP.036678464.1	95.0	S	0.0
Dser_XP.020809944.1	Dmel_NP.726538.1	95.0	S	0.0
Dkik_XP.017037372.1	Dmel_NP.726538.1	95.0	S	0.0
Dser_XP.020809944.1	Dere_XP.026838997.1	95.0	S	0.0
Dkik_XP.017037372.1	Dere_XP.026838997.1	95.0	S	0.0
Dwil_XP.046865977.1	Dhyd_XP.023172914.1	91.0	S	0.0
Dwil_XP.046865977.1	Dgri_XP.032593352.2	91.0	S	0.0
Dalb_XP.051862673.1	Dbip_XP.043067838.1	91.0	S	0.0
Dalb_XP.051862673.1	Dana_XP.044571198.1	91.0	S	0.0
Dalb_XP.051862673.1	Dmir_XP.033244694.1	91.0	S	0.0
Dalb_XP.051862673.1	Dmel_NP.001247011.1	91.0	S	0.0
Dalb_XP.051862673.1	Dere_XP.015009985.2	91.0	S	0.0
Dalb_XP.051862673.1	Dele_XP.017117570.1	91.0	S	0.0
Dalb_XP.051862673.1	Dsuz_XP.016930987.1	91.0	S	0.0
Dalb_XP.051862673.1	Dpse_XP.033241607.1	91.0	S	0.0
Dalb_XP.051862673.1	Dsec_XP.032577368.1	91.0	S	0.0
Dalb_XP.051862673.1	Dser_XP.020813734.1	91.0	S	0.0
Agam_XP.061497073.1	Dari_XP.017859446.1	70.0	S	0.0
Dsuz_XP.036672729.1	Dari_XP.017859446.1	70.0	S	0.0
Agam_XP.061497073.1	Dgri_XP.032595778.1	70.0	S	0.0
Dsuz_XP.036672729.1	Dgri_XP.032595778.1	70.0	S	0.0
Agam_XP.061497073.1	Dalb_XP.034113157.1	70.0	S	0.0
Dsuz_XP.036672729.1	Dalb_XP.034113157.1	70.0	S	0.0
Agam_XP.061497073.1	Dhyd_XP.023171342.1	70.0	S	0.0
Dsuz_XP.036672729.1	Dhyd_XP.023171342.1	70.0	S	0.0
Agam_XP.061497073.1	Dbus_XP.033149836.1	70.0	S	0.0
Dsuz_XP.036672729.1	Dbus_XP.033149836.1	70.0	S	0.0
Dmir_XP.017143568.1	Dsuz_XP.036674215.1	95.0	S	0.0
Dpse_XP.033236382.1	Dsuz_XP.036674215.1	95.0	S	0.0
Dmir_XP.017143568.1	Dbip_XP.017091959.2	95.0	S	0.0
Dpse_XP.033236382.1	Dbip_XP.017091959.2	95.0	S	0.0
Dmir_XP.017143568.1	Dsec_XP.032576567.1	95.0	S	0.0
Dpse_XP.033236382.1	Dsec_XP.032576567.1	95.0	S	0.0
Dmir_XP.017143568.1	Dere_XP.026839669.1	95.0	S	0.0
Dpse_XP.033236382.1	Dere_XP.026839669.1	95.0	S	0.0
Dmir_XP.017143568.1	Dkik_XP.017026758.1	95.0	S	0.0
Dpse_XP.033236382.1	Dkik_XP.017026758.1	95.0	S	0.0
Dmir_XP.017143568.1	Dser_XP.020817293.1	95.0	S	0.0
Dpse_XP.033236382.1	Dser_XP.020817293.1	95.0	S	0.0
Dmir_XP.017143568.1	Dele_XP.041565035.1	95.0	S	0.0
Dpse_XP.033236382.1	Dele_XP.041565035.1	95.0	S	0.0
Dmir_XP.017143568.1	Dana_XP.032311428.1	95.0	S	0.0
Dpse_XP.033236382.1	Dana_XP.032311428.1	95.0	S	0.0
Dmir_XP.017143568.1	Dmel_NP.650330.3	95.0	S	0.0
Dpse_XP.033236382.1	Dmel_NP.650330.3	95.0	S	0.0
Dalb_XP.034112224.1	Dbus_XP.017853523.1	99.0	S	0.0
Dgri_XP.043071810.1	Dhyd_XP.023163080.1	100.0	S	0.0
Dgri_XP.043071810.1	Dari_XP.017869379.1	100.0	S	0.0
Dmir_XP.017155765.1	Dpse_XP.015044407.1	100.0	S	0.0
Agam_XP.061505343.1	Dele_XP.017126055.1	11.0	S	0.0
Dbip_XP.017098296.2	Dele_XP.017126055.1	11.0	S	0.0
Dana_XP.032308054.1	Dele_XP.017126055.1	11.0	S	0.0
Agam_XP.061505343.1	Dmel_NP.651951.1	11.0	S	0.0
Dbip_XP.017098296.2	Dmel_NP.651951.1	11.0	S	0.0
Dana_XP.032308054.1	Dmel_NP.651951.1	11.0	S	0.0
Agam_XP.061505343.1	Dsuz_XP.036671526.1	11.0	S	0.0
Dbip_XP.017098296.2	Dsuz_XP.036671526.1	11.0	S	0.0
Dana_XP.032308054.1	Dsuz_XP.036671526.1	11.0	S	0.0
Agam_XP.061505343.1	Dsec_XP.002043702.1	11.0	S	0.0
Dbip_XP.017098296.2	Dsec_XP.002043702.1	11.0	S	0.0
Dana_XP.032308054.1	Dsec_XP.002043702.1	11.0	S	0.0
Agam_XP.061505343.1	Dere_XP.001982706.1	11.0	S	0.0
Dbip_XP.017098296.2	Dere_XP.001982706.1	11.0	S	0.0
Dana_XP.032308054.1	Dere_XP.001982706.1	11.0	S	0.0
Agam_XP.061505343.1	Dkik_XP.041632589.1	11.0	S	0.0
Dbip_XP.017098296.2	Dkik_XP.041632589.1	11.0	S	0.0
Dana_XP.032308054.1	Dkik_XP.041632589.1	11.0	S	0.0
Agam_XP.061505343.1	Dser_XP.020809941.1	11.0	S	0.0
Dbip_XP.017098296.2	Dser_XP.020809941.1	11.0	S	0.0
Dana_XP.032308054.1	Dser_XP.020809941.1	11.0	S	0.0
Dbus_XP.017841230.1	Dmel_NP.523950.2	81.0	S	0.0
Dbus_XP.017841230.1	Dele_XP.017121425.1	81.0	S	0.0
Dbus_XP.017841230.1	Dser_XP.020817612.1	81.0	S	0.0
Dbus_XP.017841230.1	Dkik_XP.017017381.1	81.0	S	0.0
Dbus_XP.017841230.1	Dana_XP.001958356.2	81.0	S	0.0
Dbus_XP.017841230.1	Dari_XP.017864430.1	81.0	S	0.0
Dbus_XP.017841230.1	Dgri_XP.001983803.1	81.0	S	0.0
Dbus_XP.017841230.1	Dwil_XP.002061803.1	81.0	S	0.0
Dbus_XP.017841230.1	Dere_XP.001971514.2	81.0	S	0.0
Dbus_XP.017841230.1	Dsuz_XP.036672243.1	81.0	S	0.0
Dbus_XP.017841230.1	Dpse_XP.002134730.3	81.0	S	0.0
Dbus_XP.017841230.1	Dhyd_XP.030081482.1	81.0	S	0.0
Dbus_XP.017841230.1	Dbip_XP.017095285.2	81.0	S	0.0
Dbus_XP.017841230.1	Dmir_XP.017139097.1	81.0	S	0.0
Dbus_XP.017841230.1	Dsec_XP.002035641.1	81.0	S	0.0
Dana_XP.001956070.1	Dmel_NP.001246609.1	99.0	S	0.0
Dbip_XP.017098174.2	Dmel_NP.001246609.1	99.0	S	0.0
Dana_XP.001956070.1	Dhyd_XP.023178350.2	99.0	S	0.0
Dbip_XP.017098174.2	Dhyd_XP.023178350.2	99.0	S	0.0
Dana_XP.001956070.1	Dbus_XP.017840363.1	99.0	S	0.0
Dbip_XP.017098174.2	Dbus_XP.017840363.1	99.0	S	0.0
Dana_XP.001956070.1	Dkik_XP.017019394.1	99.0	S	0.0
Dbip_XP.017098174.2	Dkik_XP.017019394.1	99.0	S	0.0
Dana_XP.001956070.1	Dser_XP.020807718.1	99.0	S	0.0
Dbip_XP.017098174.2	Dser_XP.020807718.1	99.0	S	0.0
Dana_XP.001956070.1	Dari_XP.017863042.1	99.0	S	0.0
Dbip_XP.017098174.2	Dari_XP.017863042.1	99.0	S	0.0
Dana_XP.001956070.1	Dsec_XP.002035260.1	99.0	S	0.0
Dbip_XP.017098174.2	Dsec_XP.002035260.1	99.0	S	0.0
Dana_XP.001956070.1	Dalb_XP.051860220.1	99.0	S	0.0
Dbip_XP.017098174.2	Dalb_XP.051860220.1	99.0	S	0.0
Dana_XP.001956070.1	Dsuz_XP.016932589.2	99.0	S	0.0
Dbip_XP.017098174.2	Dsuz_XP.016932589.2	99.0	S	0.0
Dana_XP.001956070.1	Dele_XP.017126783.1	99.0	S	0.0
Dbip_XP.017098174.2	Dele_XP.017126783.1	99.0	S	0.0
Dana_XP.001956070.1	Dgri_XP.001983216.1	99.0	S	0.0
Dbip_XP.017098174.2	Dgri_XP.001983216.1	99.0	S	0.0
Dana_XP.001956070.1	Dpse_XP.001352427.1	99.0	S	0.0
Dbip_XP.017098174.2	Dpse_XP.001352427.1	99.0	S	0.0
Dana_XP.001956070.1	Dwil_XP.002062380.1	99.0	S	0.0
Dbip_XP.017098174.2	Dwil_XP.002062380.1	99.0	S	0.0
Dana_XP.001956070.1	Dere_XP.001971815.2	99.0	S	0.0
Dbip_XP.017098174.2	Dere_XP.001971815.2	99.0	S	0.0
Dana_XP.001956070.1	Dmir_XP.017137846.1	99.0	S	0.0
Dbip_XP.017098174.2	Dmir_XP.017137846.1	99.0	S	0.0
Dari_XP.017869569.1	Dhyd_XP.023174414.2	100.0	S	0.0
Dkik_XP.017022654.1	Dser_XP.020805864.1	100.0	S	0.0
Dana_XP.032308510.1	Dbip_XP.017091473.2	100.0	S	0.0
Dalb_XP.034114927.1	Dgri_XP.001990048.1	99.0	S	0.0
Dalb_XP.034114927.1	Dari_XP.017867184.1	99.0	S	0.0
Dalb_XP.034114927.1	Dhyd_XP.023174343.2	99.0	S	0.0
Dana_XP.001952947.1	Dsec_XP.002031751.2	99.0	S	0.0
Dbip_XP.017100743.2	Dsec_XP.002031751.2	99.0	S	0.0
Dana_XP.001952947.1	Dser_XP.020814051.1	99.0	S	0.0
Dbip_XP.017100743.2	Dser_XP.020814051.1	99.0	S	0.0
