in_gene	out_gene	branch_support	ev_type	sos
Dpse_XP.001360059.2	Dmel_NP.524428.1	83.0	S	0.0
Dbus_XP.017844858.1	Dmel_NP.524428.1	83.0	S	0.0
Dari_XP.017874225.1	Dmel_NP.524428.1	83.0	S	0.0
Dgri_XP.001990371.1	Dmel_NP.524428.1	83.0	S	0.0
Dwil_XP.002073560.1	Dmel_NP.524428.1	83.0	S	0.0
Dmir_XP.017140144.1	Dmel_NP.524428.1	83.0	S	0.0
Dalb_XP.034117959.2	Dsec_XP.002044276.1	83.0	S	0.0
Dpse_XP.001360059.2	Dsec_XP.002044276.1	83.0	S	0.0
Dbus_XP.017844858.1	Dsec_XP.002044276.1	83.0	S	0.0
Dari_XP.017874225.1	Dsec_XP.002044276.1	83.0	S	0.0
Dgri_XP.001990371.1	Dsec_XP.002044276.1	83.0	S	0.0
Dwil_XP.002073560.1	Dsec_XP.002044276.1	83.0	S	0.0
Dmir_XP.017140144.1	Dsec_XP.002044276.1	83.0	S	0.0
Dalb_XP.034117959.2	Dele_XP.017118537.1	83.0	S	0.0
Dpse_XP.001360059.2	Dele_XP.017118537.1	83.0	S	0.0
Dbus_XP.017844858.1	Dele_XP.017118537.1	83.0	S	0.0
Dari_XP.017874225.1	Dele_XP.017118537.1	83.0	S	0.0
Dgri_XP.001990371.1	Dele_XP.017118537.1	83.0	S	0.0
Dwil_XP.002073560.1	Dele_XP.017118537.1	83.0	S	0.0
Dmir_XP.017140144.1	Dele_XP.017118537.1	83.0	S	0.0
Dalb_XP.034117959.2	Dere_XP.001979344.2	83.0	S	0.0
Dpse_XP.001360059.2	Dere_XP.001979344.2	83.0	S	0.0
Dbus_XP.017844858.1	Dere_XP.001979344.2	83.0	S	0.0
Dari_XP.017874225.1	Dere_XP.001979344.2	83.0	S	0.0
Dgri_XP.001990371.1	Dere_XP.001979344.2	83.0	S	0.0
Dwil_XP.002073560.1	Dere_XP.001979344.2	83.0	S	0.0
Dmir_XP.017140144.1	Dere_XP.001979344.2	83.0	S	0.0
Dere_XP.015010652.2	Dwil_XP.002075263.1	84.0	S	0.0
Dere_XP.015010652.2	Dpse_XP.001355530.3	84.0	S	0.0
Dere_XP.015010652.2	Dbip_XP.017089150.2	84.0	S	0.0
Dere_XP.015010652.2	Dser_XP.020808350.1	84.0	S	0.0
Dere_XP.015010652.2	Dmir_XP.017136076.1	84.0	S	0.0
Dere_XP.015010652.2	Dana_XP.032309371.1	84.0	S	0.0
Dere_XP.015010652.2	Dbus_XP.017850127.1	84.0	S	0.0
Dere_XP.015010652.2	Dsuz_XP.016924080.2	84.0	S	0.0
Dere_XP.015010652.2	Dalb_XP.034099986.1	84.0	S	0.0
Dere_XP.015010652.2	Dgri_XP.043071903.1	84.0	S	0.0
Dere_XP.015010652.2	Dele_XP.017112743.2	84.0	S	0.0
Dere_XP.015010652.2	Dhyd_XP.023180022.1	84.0	S	0.0
Dere_XP.015010652.2	Dkik_XP.017034619.2	84.0	S	0.0
Dere_XP.015010652.2	Dari_XP.017869421.1	84.0	S	0.0
Dsuz_XP.036672758.1	Dsec_XP.002038750.1	86.0	S	0.0
Dsuz_XP.036675224.1	Dsec_XP.002038750.1	86.0	S	0.0
Dsuz_XP.036672758.1	Dere_XP.026836830.1	86.0	S	0.0
Dsuz_XP.036675224.1	Dere_XP.026836830.1	86.0	S	0.0
Dsuz_XP.036672758.1	Dmel_NP.001262353.1	86.0	S	0.0
Dsuz_XP.036675224.1	Dmel_NP.001262353.1	86.0	S	0.0
Dmir_XP.017145289.1	Dpse_XP.001357766.3	100.0	S	0.0
Dbip_XP.017099960.2	Dmel_NP.524549.1	37.0	S	0.0
Dana_XP.001964762.1	Dmel_NP.524549.1	37.0	S	0.0
Dbip_XP.017099960.2	Dere_XP.001981330.1	37.0	S	0.0
Dana_XP.001964762.1	Dere_XP.001981330.1	37.0	S	0.0
Dbip_XP.017099960.2	Dkik_XP.017021883.1	37.0	S	0.0
Dana_XP.001964762.1	Dkik_XP.017021883.1	37.0	S	0.0
Dbip_XP.017099960.2	Dser_XP.020811324.1	37.0	S	0.0
Dana_XP.001964762.1	Dser_XP.020811324.1	37.0	S	0.0
Dbip_XP.017099960.2	Dsuz_XP.036674364.1	37.0	S	0.0
Dana_XP.001964762.1	Dsuz_XP.036674364.1	37.0	S	0.0
Dbip_XP.017099960.2	Dsec_XP.002037224.1	37.0	S	0.0
Dana_XP.001964762.1	Dsec_XP.002037224.1	37.0	S	0.0
Dbip_XP.017099960.2	Dele_XP.017131043.1	37.0	S	0.0
Dana_XP.001964762.1	Dele_XP.017131043.1	37.0	S	0.0
Dmir_XP.017140144.1	Dalb_XP.034117959.2	96.0	S	0.0
Dpse_XP.001360059.2	Dalb_XP.034117959.2	96.0	S	0.0
Dmir_XP.017140144.1	Dbus_XP.017844858.1	96.0	S	0.0
Dpse_XP.001360059.2	Dbus_XP.017844858.1	96.0	S	0.0
Dmir_XP.017140144.1	Dari_XP.017874225.1	96.0	S	0.0
Dpse_XP.001360059.2	Dari_XP.017874225.1	96.0	S	0.0
Dmir_XP.017140144.1	Dgri_XP.001990371.1	96.0	S	0.0
Dpse_XP.001360059.2	Dgri_XP.001990371.1	96.0	S	0.0
Dmir_XP.017140144.1	Dwil_XP.002073560.1	96.0	S	0.0
Dpse_XP.001360059.2	Dwil_XP.002073560.1	96.0	S	0.0
Dser_XP.020817775.1	Dsuz_XP.036672900.1	88.0	S	0.0
Dkik_XP.017036725.1	Dsuz_XP.036672900.1	88.0	S	0.0
Dser_XP.020817775.1	Dmel_NP.524428.1	88.0	S	0.0
Dkik_XP.017036725.1	Dmel_NP.524428.1	88.0	S	0.0
Dser_XP.020817775.1	Dsec_XP.002044276.1	88.0	S	0.0
Dkik_XP.017036725.1	Dsec_XP.002044276.1	88.0	S	0.0
Dser_XP.020817775.1	Dele_XP.017118537.1	88.0	S	0.0
Dkik_XP.017036725.1	Dele_XP.017118537.1	88.0	S	0.0
Dser_XP.020817775.1	Dere_XP.001979344.2	88.0	S	0.0
Dkik_XP.017036725.1	Dere_XP.001979344.2	88.0	S	0.0
Dsuz_XP.016924080.2	Dwil_XP.002075263.1	87.0	S	0.0
Dsuz_XP.016924080.2	Dpse_XP.001355530.3	87.0	S	0.0
Dsuz_XP.016924080.2	Dbip_XP.017089150.2	87.0	S	0.0
Dsuz_XP.016924080.2	Dser_XP.020808350.1	87.0	S	0.0
Dsuz_XP.016924080.2	Dmir_XP.017136076.1	87.0	S	0.0
Dsuz_XP.016924080.2	Dana_XP.032309371.1	87.0	S	0.0
Dsuz_XP.016924080.2	Dbus_XP.017850127.1	87.0	S	0.0
Dsuz_XP.016924080.2	Dalb_XP.034099986.1	87.0	S	0.0
Dsuz_XP.016924080.2	Dgri_XP.043071903.1	87.0	S	0.0
Dsuz_XP.016924080.2	Dele_XP.017112743.2	87.0	S	0.0
Dsuz_XP.016924080.2	Dhyd_XP.023180022.1	87.0	S	0.0
Dsuz_XP.016924080.2	Dkik_XP.017034619.2	87.0	S	0.0
Dsuz_XP.016924080.2	Dari_XP.017869421.1	87.0	S	0.0
Dsuz_XP.036672758.1	Dsuz_XP.036675224.1	94.0	D	1.0
Dere_XP.026836830.1	Dsec_XP.002038750.1	99.0	S	0.0
Dere_XP.026836830.1	Dmel_NP.001262353.1	99.0	S	0.0
Dana_XP.001964762.1	Dbip_XP.017099960.2	99.0	S	0.0
Dkik_XP.017021883.1	Dmel_NP.524549.1	65.0	S	0.0
Dser_XP.020811324.1	Dmel_NP.524549.1	65.0	S	0.0
Dkik_XP.017021883.1	Dere_XP.001981330.1	65.0	S	0.0
Dser_XP.020811324.1	Dere_XP.001981330.1	65.0	S	0.0
Dkik_XP.017021883.1	Dsuz_XP.036674364.1	65.0	S	0.0
Dser_XP.020811324.1	Dsuz_XP.036674364.1	65.0	S	0.0
Dkik_XP.017021883.1	Dsec_XP.002037224.1	65.0	S	0.0
Dser_XP.020811324.1	Dsec_XP.002037224.1	65.0	S	0.0
Dkik_XP.017021883.1	Dele_XP.017131043.1	65.0	S	0.0
Dser_XP.020811324.1	Dele_XP.017131043.1	65.0	S	0.0
Dmir_XP.017140144.1	Dpse_XP.001360059.2	100.0	S	0.0
Dwil_XP.002073560.1	Dbus_XP.017844858.1	99.0	S	0.0
Dwil_XP.002073560.1	Dari_XP.017874225.1	99.0	S	0.0
Dwil_XP.002073560.1	Dgri_XP.001990371.1	99.0	S	0.0
Dwil_XP.002073560.1	Dalb_XP.034117959.2	99.0	S	0.0
Dkik_XP.017036725.1	Dser_XP.020817775.1	95.0	S	0.0
Dsuz_XP.036672900.1	Dmel_NP.524428.1	100.0	S	0.0
Dele_XP.017118537.1	Dmel_NP.524428.1	100.0	S	0.0
Dsuz_XP.036672900.1	Dsec_XP.002044276.1	100.0	S	0.0
Dele_XP.017118537.1	Dsec_XP.002044276.1	100.0	S	0.0
Dsuz_XP.036672900.1	Dere_XP.001979344.2	100.0	S	0.0
Dele_XP.017118537.1	Dere_XP.001979344.2	100.0	S	0.0
Dele_XP.017112743.2	Dwil_XP.002075263.1	90.0	S	0.0
Dele_XP.017112743.2	Dpse_XP.001355530.3	90.0	S	0.0
Dele_XP.017112743.2	Dbip_XP.017089150.2	90.0	S	0.0
Dele_XP.017112743.2	Dser_XP.020808350.1	90.0	S	0.0
Dele_XP.017112743.2	Dmir_XP.017136076.1	90.0	S	0.0
Dele_XP.017112743.2	Dana_XP.032309371.1	90.0	S	0.0
Dele_XP.017112743.2	Dbus_XP.017850127.1	90.0	S	0.0
Dele_XP.017112743.2	Dhyd_XP.023180022.1	90.0	S	0.0
Dele_XP.017112743.2	Dgri_XP.043071903.1	90.0	S	0.0
Dele_XP.017112743.2	Dalb_XP.034099986.1	90.0	S	0.0
Dele_XP.017112743.2	Dkik_XP.017034619.2	90.0	S	0.0
Dele_XP.017112743.2	Dari_XP.017869421.1	90.0	S	0.0
Dmel_NP.001262353.1	Dsec_XP.002038750.1	100.0	S	0.0
Dkik_XP.017021883.1	Dser_XP.020811324.1	100.0	S	0.0
Dsuz_XP.036674364.1	Dmel_NP.524549.1	78.0	S	0.0
Dele_XP.017131043.1	Dmel_NP.524549.1	78.0	S	0.0
Dsuz_XP.036674364.1	Dsec_XP.002037224.1	78.0	S	0.0
Dele_XP.017131043.1	Dsec_XP.002037224.1	78.0	S	0.0
Dsuz_XP.036674364.1	Dere_XP.001981330.1	78.0	S	0.0
Dele_XP.017131043.1	Dere_XP.001981330.1	78.0	S	0.0
Dari_XP.017874225.1	Dbus_XP.017844858.1	98.0	S	0.0
Dari_XP.017874225.1	Dgri_XP.001990371.1	98.0	S	0.0
Dari_XP.017874225.1	Dalb_XP.034117959.2	98.0	S	0.0
Dele_XP.017118537.1	Dsuz_XP.036672900.1	98.0	S	0.0
Dere_XP.001979344.2	Dmel_NP.524428.1	100.0	S	0.0
Dere_XP.001979344.2	Dsec_XP.002044276.1	100.0	S	0.0
Dpse_XP.001355530.3	Dwil_XP.002075263.1	80.0	S	0.0
Dbip_XP.017089150.2	Dwil_XP.002075263.1	80.0	S	0.0
Dana_XP.032309371.1	Dwil_XP.002075263.1	80.0	S	0.0
Dmir_XP.017136076.1	Dwil_XP.002075263.1	80.0	S	0.0
Dpse_XP.001355530.3	Dser_XP.020808350.1	80.0	S	0.0
Dbip_XP.017089150.2	Dser_XP.020808350.1	80.0	S	0.0
Dana_XP.032309371.1	Dser_XP.020808350.1	80.0	S	0.0
Dmir_XP.017136076.1	Dser_XP.020808350.1	80.0	S	0.0
Dpse_XP.001355530.3	Dbus_XP.017850127.1	80.0	S	0.0
Dbip_XP.017089150.2	Dbus_XP.017850127.1	80.0	S	0.0
Dana_XP.032309371.1	Dbus_XP.017850127.1	80.0	S	0.0
Dmir_XP.017136076.1	Dbus_XP.017850127.1	80.0	S	0.0
Dpse_XP.001355530.3	Dhyd_XP.023180022.1	80.0	S	0.0
Dbip_XP.017089150.2	Dhyd_XP.023180022.1	80.0	S	0.0
Dana_XP.032309371.1	Dhyd_XP.023180022.1	80.0	S	0.0
Dmir_XP.017136076.1	Dhyd_XP.023180022.1	80.0	S	0.0
Dpse_XP.001355530.3	Dgri_XP.043071903.1	80.0	S	0.0
Dbip_XP.017089150.2	Dgri_XP.043071903.1	80.0	S	0.0
Dana_XP.032309371.1	Dgri_XP.043071903.1	80.0	S	0.0
Dmir_XP.017136076.1	Dgri_XP.043071903.1	80.0	S	0.0
Dpse_XP.001355530.3	Dalb_XP.034099986.1	80.0	S	0.0
Dbip_XP.017089150.2	Dalb_XP.034099986.1	80.0	S	0.0
Dana_XP.032309371.1	Dalb_XP.034099986.1	80.0	S	0.0
Dmir_XP.017136076.1	Dalb_XP.034099986.1	80.0	S	0.0
Dpse_XP.001355530.3	Dkik_XP.017034619.2	80.0	S	0.0
Dbip_XP.017089150.2	Dkik_XP.017034619.2	80.0	S	0.0
Dana_XP.032309371.1	Dkik_XP.017034619.2	80.0	S	0.0
Dmir_XP.017136076.1	Dkik_XP.017034619.2	80.0	S	0.0
Dpse_XP.001355530.3	Dari_XP.017869421.1	80.0	S	0.0
Dbip_XP.017089150.2	Dari_XP.017869421.1	80.0	S	0.0
Dana_XP.032309371.1	Dari_XP.017869421.1	80.0	S	0.0
Dmir_XP.017136076.1	Dari_XP.017869421.1	80.0	S	0.0
Dele_XP.017131043.1	Dsuz_XP.036674364.1	81.0	S	0.0
Dere_XP.001981330.1	Dmel_NP.524549.1	95.0	S	0.0
Dere_XP.001981330.1	Dsec_XP.002037224.1	95.0	S	0.0
Dbus_XP.017844858.1	Dgri_XP.001990371.1	98.0	S	0.0
Dbus_XP.017844858.1	Dalb_XP.034117959.2	98.0	S	0.0
Dmel_NP.524428.1	Dsec_XP.002044276.1	100.0	S	0.0
Dbip_XP.017089150.2	Dpse_XP.001355530.3	65.0	S	0.0
Dana_XP.032309371.1	Dpse_XP.001355530.3	65.0	S	0.0
Dbip_XP.017089150.2	Dmir_XP.017136076.1	65.0	S	0.0
Dana_XP.032309371.1	Dmir_XP.017136076.1	65.0	S	0.0
Dkik_XP.017034619.2	Dwil_XP.002075263.1	65.0	S	0.0
Dser_XP.020808350.1	Dwil_XP.002075263.1	65.0	S	0.0
Dkik_XP.017034619.2	Dbus_XP.017850127.1	65.0	S	0.0
Dser_XP.020808350.1	Dbus_XP.017850127.1	65.0	S	0.0
Dkik_XP.017034619.2	Dhyd_XP.023180022.1	65.0	S	0.0
Dser_XP.020808350.1	Dhyd_XP.023180022.1	65.0	S	0.0
Dkik_XP.017034619.2	Dgri_XP.043071903.1	65.0	S	0.0
Dser_XP.020808350.1	Dgri_XP.043071903.1	65.0	S	0.0
Dkik_XP.017034619.2	Dalb_XP.034099986.1	65.0	S	0.0
Dser_XP.020808350.1	Dalb_XP.034099986.1	65.0	S	0.0
Dkik_XP.017034619.2	Dari_XP.017869421.1	65.0	S	0.0
Dser_XP.020808350.1	Dari_XP.017869421.1	65.0	S	0.0
Dmel_NP.524549.1	Dsec_XP.002037224.1	80.0	S	0.0
Dgri_XP.001990371.1	Dalb_XP.034117959.2	84.0	S	0.0
Dana_XP.032309371.1	Dbip_XP.017089150.2	100.0	S	0.0
Dmir_XP.017136076.1	Dpse_XP.001355530.3	100.0	S	0.0
Dkik_XP.017034619.2	Dser_XP.020808350.1	100.0	S	0.0
Dwil_XP.002075263.1	Dbus_XP.017850127.1	99.0	S	0.0
Dwil_XP.002075263.1	Dhyd_XP.023180022.1	99.0	S	0.0
Dwil_XP.002075263.1	Dgri_XP.043071903.1	99.0	S	0.0
Dwil_XP.002075263.1	Dalb_XP.034099986.1	99.0	S	0.0
Dwil_XP.002075263.1	Dari_XP.017869421.1	99.0	S	0.0
Dalb_XP.034099986.1	Dbus_XP.017850127.1	100.0	S	0.0
Dalb_XP.034099986.1	Dhyd_XP.023180022.1	100.0	S	0.0
Dalb_XP.034099986.1	Dgri_XP.043071903.1	100.0	S	0.0
Dalb_XP.034099986.1	Dari_XP.017869421.1	100.0	S	0.0
Dbus_XP.017850127.1	Dhyd_XP.023180022.1	89.0	S	0.0
Dgri_XP.043071903.1	Dhyd_XP.023180022.1	89.0	S	0.0
Dbus_XP.017850127.1	Dari_XP.017869421.1	89.0	S	0.0
Dgri_XP.043071903.1	Dari_XP.017869421.1	89.0	S	0.0
Dgri_XP.043071903.1	Dbus_XP.017850127.1	87.0	S	0.0
Dari_XP.017869421.1	Dhyd_XP.023180022.1	100.0	S	0.0
