gene	median	quant
13_distribution_divergence/01_input_alignments/OG0007776_disco_tree1_aligned_trim.faa	0.137310010924222	0
13_distribution_divergence/01_input_alignments/OG0009364_disco_tree1_aligned_trim.faa	0.137338986887378	0
13_distribution_divergence/01_input_alignments/OG0003162_disco_tree1_aligned_trim.faa	0.137339276360681	0
13_distribution_divergence/01_input_alignments/OG0001245_disco_tree1_aligned_trim.faa	0.137352000552595	0
13_distribution_divergence/01_input_alignments/OG0008880_disco_tree1_aligned_trim.faa	0.137440490786073	0
13_distribution_divergence/01_input_alignments/OG0002805_disco_tree1_aligned_trim.faa	0.137443534712908	0
13_distribution_divergence/01_input_alignments/OG0010239_disco_tree1_aligned_trim.faa	0.137462366456787	0
13_distribution_divergence/01_input_alignments/OG0000201_disco_tree1_aligned_trim.faa	0.137477050792383	0
13_distribution_divergence/01_input_alignments/OG0008309_disco_tree1_aligned_trim.faa	0.137493758784836	0
13_distribution_divergence/01_input_alignments/OG0010000_disco_tree1_aligned_trim.faa	0.137511699409002	0
13_distribution_divergence/01_input_alignments/OG0004761_disco_tree1_aligned_trim.faa	0.137516706302089	0
13_distribution_divergence/01_input_alignments/OG0004593_disco_tree1_aligned_trim.faa	0.137606832494322	0
13_distribution_divergence/01_input_alignments/OG0008638_disco_tree1_aligned_trim.faa	0.137607903552716	0
13_distribution_divergence/01_input_alignments/OG0008968_disco_tree1_aligned_trim.faa	0.137623061443552	0
13_distribution_divergence/01_input_alignments/OG0008632_disco_tree1_aligned_trim.faa	0.137650718510139	0
13_distribution_divergence/01_input_alignments/OG0005016_disco_tree1_aligned_trim.faa	0.137734758779026	0
13_distribution_divergence/01_input_alignments/OG0005692_disco_tree1_aligned_trim.faa	0.137738660219845	0
13_distribution_divergence/01_input_alignments/OG0003109_disco_tree1_aligned_trim.faa	0.137794667728704	0
13_distribution_divergence/01_input_alignments/OG0010657_disco_tree1_aligned_trim.faa	0.137854059227391	0
13_distribution_divergence/01_input_alignments/OG0000207_disco_tree2_aligned_trim.faa	0.137983544816322	0
13_distribution_divergence/01_input_alignments/OG0005542_disco_tree1_aligned_trim.faa	0.137984018598166	0
13_distribution_divergence/01_input_alignments/OG0009582_disco_tree1_aligned_trim.faa	0.13806635388985	0
13_distribution_divergence/01_input_alignments/OG0009681_disco_tree1_aligned_trim.faa	0.138089289045348	0
13_distribution_divergence/01_input_alignments/OG0004367_disco_tree1_aligned_trim.faa	0.138095826602523	0
13_distribution_divergence/01_input_alignments/OG0007666_disco_tree1_aligned_trim.faa	0.138119508121621	0
13_distribution_divergence/01_input_alignments/OG0010649_disco_tree1_aligned_trim.faa	0.13815262510408	0
13_distribution_divergence/01_input_alignments/OG0003295_disco_tree1_aligned_trim.faa	0.138177842698595	0
13_distribution_divergence/01_input_alignments/OG0010310_disco_tree1_aligned_trim.faa	0.138210443410194	0
13_distribution_divergence/01_input_alignments/OG0001450_disco_tree1_aligned_trim.faa	0.138411407150009	0
13_distribution_divergence/01_input_alignments/OG0008844_disco_tree1_aligned_trim.faa	0.138464548263436	0
13_distribution_divergence/01_input_alignments/OG0006227_disco_tree1_aligned_trim.faa	0.138486673360378	0
13_distribution_divergence/01_input_alignments/OG0002970_disco_tree1_aligned_trim.faa	0.13849470738805	0
13_distribution_divergence/01_input_alignments/OG0012478_disco_tree1_aligned_trim.faa	0.138530521597809	0
13_distribution_divergence/01_input_alignments/OG0005096_disco_tree1_aligned_trim.faa	0.138581249334854	0
13_distribution_divergence/01_input_alignments/OG0003226_disco_tree1_aligned_trim.faa	0.138604607745209	0
13_distribution_divergence/01_input_alignments/OG0004272_disco_tree1_aligned_trim.faa	0.138616030607937	0
13_distribution_divergence/01_input_alignments/OG0009325_disco_tree1_aligned_trim.faa	0.138702392398596	0
13_distribution_divergence/01_input_alignments/OG0010830_disco_tree1_aligned_trim.faa	0.138731950168615	0
13_distribution_divergence/01_input_alignments/OG0007523_disco_tree1_aligned_trim.faa	0.138732579657637	0
13_distribution_divergence/01_input_alignments/OG0005986_disco_tree1_aligned_trim.faa	0.138735531771102	0
13_distribution_divergence/01_input_alignments/OG0008173_disco_tree1_aligned_trim.faa	0.13874314666645	0
13_distribution_divergence/01_input_alignments/OG0008979_disco_tree1_aligned_trim.faa	0.138803531002398	0
13_distribution_divergence/01_input_alignments/OG0006708_disco_tree1_aligned_trim.faa	0.138835755404402	0
13_distribution_divergence/01_input_alignments/OG0006990_disco_tree1_aligned_trim.faa	0.138853976496404	0
13_distribution_divergence/01_input_alignments/OG0007892_disco_tree1_aligned_trim.faa	0.138919433402583	0
13_distribution_divergence/01_input_alignments/OG0006026_disco_tree1_aligned_trim.faa	0.139101226594401	0
13_distribution_divergence/01_input_alignments/OG0006102_disco_tree1_aligned_trim.faa	0.139175011808008	0
13_distribution_divergence/01_input_alignments/OG0009237_disco_tree1_aligned_trim.faa	0.139304045433306	0
13_distribution_divergence/01_input_alignments/OG0009020_disco_tree1_aligned_trim.faa	0.139378942586358	0
13_distribution_divergence/01_input_alignments/OG0004177_disco_tree1_aligned_trim.faa	0.139420168822854	0
13_distribution_divergence/01_input_alignments/OG0001857_disco_tree1_aligned_trim.faa	0.139438233397146	0
13_distribution_divergence/01_input_alignments/OG0009294_disco_tree1_aligned_trim.faa	0.139444010516297	0
13_distribution_divergence/01_input_alignments/OG0006798_disco_tree1_aligned_trim.faa	0.139472498638518	0
13_distribution_divergence/01_input_alignments/OG0000972_disco_tree1_aligned_trim.faa	0.139480237800728	0
13_distribution_divergence/01_input_alignments/OG0006455_disco_tree1_aligned_trim.faa	0.139509238429618	0
13_distribution_divergence/01_input_alignments/OG0007782_disco_tree1_aligned_trim.faa	0.13954378675121	0
13_distribution_divergence/01_input_alignments/OG0007004_disco_tree1_aligned_trim.faa	0.139580447084448	0
13_distribution_divergence/01_input_alignments/OG0008121_disco_tree1_aligned_trim.faa	0.139597718708474	0
13_distribution_divergence/01_input_alignments/OG0011789_disco_tree1_aligned_trim.faa	0.139615741017624	0
13_distribution_divergence/01_input_alignments/OG0005495_disco_tree1_aligned_trim.faa	0.139636763771253	0
13_distribution_divergence/01_input_alignments/OG0000438_disco_tree2_aligned_trim.faa	0.139806292538225	0
13_distribution_divergence/01_input_alignments/OG0003873_disco_tree1_aligned_trim.faa	0.139928510213591	0
13_distribution_divergence/01_input_alignments/OG0007002_disco_tree1_aligned_trim.faa	0.139933358775765	0
13_distribution_divergence/01_input_alignments/OG0001862_disco_tree1_aligned_trim.faa	0.139946639833209	0
13_distribution_divergence/01_input_alignments/OG0004767_disco_tree1_aligned_trim.faa	0.139971064863764	0
13_distribution_divergence/01_input_alignments/OG0007307_disco_tree1_aligned_trim.faa	0.140071883038096	0
13_distribution_divergence/01_input_alignments/OG0000283_disco_tree1_aligned_trim.faa	0.140115605246193	0
13_distribution_divergence/01_input_alignments/OG0003839_disco_tree1_aligned_trim.faa	0.140208026147652	0
13_distribution_divergence/01_input_alignments/OG0001010_disco_tree1_aligned_trim.faa	0.140237685571807	0
13_distribution_divergence/01_input_alignments/OG0005854_disco_tree1_aligned_trim.faa	0.140242176927425	0
13_distribution_divergence/01_input_alignments/OG0000225_disco_tree1_aligned_trim.faa	0.140255601572896	0
13_distribution_divergence/01_input_alignments/OG0006568_disco_tree1_aligned_trim.faa	0.140279501787649	0
13_distribution_divergence/01_input_alignments/OG0008355_disco_tree1_aligned_trim.faa	0.140335281527717	0
13_distribution_divergence/01_input_alignments/OG0009726_disco_tree1_aligned_trim.faa	0.140351793562587	0
13_distribution_divergence/01_input_alignments/OG0010927_disco_tree1_aligned_trim.faa	0.140352230416996	0
13_distribution_divergence/01_input_alignments/OG0006712_disco_tree1_aligned_trim.faa	0.140359660003129	0
13_distribution_divergence/01_input_alignments/OG0010547_disco_tree1_aligned_trim.faa	0.140391845084079	0
13_distribution_divergence/01_input_alignments/OG0005661_disco_tree1_aligned_trim.faa	0.140396726183957	0
13_distribution_divergence/01_input_alignments/OG0003690_disco_tree1_aligned_trim.faa	0.140440380749837	0
13_distribution_divergence/01_input_alignments/OG0006765_disco_tree1_aligned_trim.faa	0.140440930241326	0
13_distribution_divergence/01_input_alignments/OG0003309_disco_tree1_aligned_trim.faa	0.140457193515112	0
13_distribution_divergence/01_input_alignments/OG0008936_disco_tree1_aligned_trim.faa	0.140487810834869	0
13_distribution_divergence/01_input_alignments/OG0006570_disco_tree1_aligned_trim.faa	0.140517916806064	0
13_distribution_divergence/01_input_alignments/OG0007600_disco_tree1_aligned_trim.faa	0.140554295775661	0
13_distribution_divergence/01_input_alignments/OG0005908_disco_tree1_aligned_trim.faa	0.140604862039329	0
13_distribution_divergence/01_input_alignments/OG0006561_disco_tree1_aligned_trim.faa	0.140642341345273	0
13_distribution_divergence/01_input_alignments/OG0001466_disco_tree1_aligned_trim.faa	0.140658663821443	0
13_distribution_divergence/01_input_alignments/OG0008517_disco_tree1_aligned_trim.faa	0.140694205363349	0
13_distribution_divergence/01_input_alignments/OG0003242_disco_tree1_aligned_trim.faa	0.140741516295727	0
13_distribution_divergence/01_input_alignments/OG0006421_disco_tree1_aligned_trim.faa	0.140765471977078	0
13_distribution_divergence/01_input_alignments/OG0009284_disco_tree1_aligned_trim.faa	0.140779540189173	0
13_distribution_divergence/01_input_alignments/OG0008615_disco_tree1_aligned_trim.faa	0.140826087147185	0
13_distribution_divergence/01_input_alignments/OG0003483_disco_tree1_aligned_trim.faa	0.140884856379188	0
13_distribution_divergence/01_input_alignments/OG0002871_disco_tree1_aligned_trim.faa	0.140937927717681	0
13_distribution_divergence/01_input_alignments/OG0004340_disco_tree1_aligned_trim.faa	0.140947425745354	0
13_distribution_divergence/01_input_alignments/OG0010050_disco_tree1_aligned_trim.faa	0.141004987986801	0
13_distribution_divergence/01_input_alignments/OG0001812_disco_tree1_aligned_trim.faa	0.141035415822663	0
13_distribution_divergence/01_input_alignments/OG0002245_disco_tree1_aligned_trim.faa	0.141055215902048	0
13_distribution_divergence/01_input_alignments/OG0001709_disco_tree1_aligned_trim.faa	0.141098901479094	0
13_distribution_divergence/01_input_alignments/OG0008054_disco_tree1_aligned_trim.faa	0.141104483406328	0
13_distribution_divergence/01_input_alignments/OG0010403_disco_tree1_aligned_trim.faa	0.141172371237495	0
13_distribution_divergence/01_input_alignments/OG0006042_disco_tree1_aligned_trim.faa	0.141181125156023	0
13_distribution_divergence/01_input_alignments/OG0004032_disco_tree1_aligned_trim.faa	0.141215320249987	0
13_distribution_divergence/01_input_alignments/OG0002475_disco_tree1_aligned_trim.faa	0.141240144351452	0
13_distribution_divergence/01_input_alignments/OG0009939_disco_tree1_aligned_trim.faa	0.141240444152953	0
13_distribution_divergence/01_input_alignments/OG0011043_disco_tree1_aligned_trim.faa	0.141352972336165	0
13_distribution_divergence/01_input_alignments/OG0010786_disco_tree1_aligned_trim.faa	0.141456965168389	0
13_distribution_divergence/01_input_alignments/OG0006313_disco_tree1_aligned_trim.faa	0.141470777664628	0
13_distribution_divergence/01_input_alignments/OG0003871_disco_tree1_aligned_trim.faa	0.141487583387076	0
13_distribution_divergence/01_input_alignments/OG0003622_disco_tree1_aligned_trim.faa	0.141487894723107	0
13_distribution_divergence/01_input_alignments/OG0010041_disco_tree1_aligned_trim.faa	0.141495794786139	0
13_distribution_divergence/01_input_alignments/OG0000375_disco_tree1_aligned_trim.faa	0.141497045019837	0
13_distribution_divergence/01_input_alignments/OG0007693_disco_tree1_aligned_trim.faa	0.141541925307019	0
13_distribution_divergence/01_input_alignments/OG0007473_disco_tree1_aligned_trim.faa	0.141555753029625	0
13_distribution_divergence/01_input_alignments/OG0007686_disco_tree1_aligned_trim.faa	0.141559634353609	0
13_distribution_divergence/01_input_alignments/OG0001975_disco_tree1_aligned_trim.faa	0.141561796808389	0
13_distribution_divergence/01_input_alignments/OG0005295_disco_tree1_aligned_trim.faa	0.141678867451117	0
13_distribution_divergence/01_input_alignments/OG0001588_disco_tree1_aligned_trim.faa	0.141722573899841	0
13_distribution_divergence/01_input_alignments/OG0009328_disco_tree1_aligned_trim.faa	0.141756382241004	0
13_distribution_divergence/01_input_alignments/OG0007278_disco_tree1_aligned_trim.faa	0.141766170012248	0
13_distribution_divergence/01_input_alignments/OG0004793_disco_tree1_aligned_trim.faa	0.141769671236805	0
13_distribution_divergence/01_input_alignments/OG0002590_disco_tree1_aligned_trim.faa	0.141772616273793	0
13_distribution_divergence/01_input_alignments/OG0000281_disco_tree1_aligned_trim.faa	0.14187532752954	0
13_distribution_divergence/01_input_alignments/OG0002961_disco_tree1_aligned_trim.faa	0.141940657077433	0
13_distribution_divergence/01_input_alignments/OG0005166_disco_tree1_aligned_trim.faa	0.141994127667942	0
13_distribution_divergence/01_input_alignments/OG0009592_disco_tree1_aligned_trim.faa	0.142127897590063	0
13_distribution_divergence/01_input_alignments/OG0009154_disco_tree1_aligned_trim.faa	0.142170994524329	0
13_distribution_divergence/01_input_alignments/OG0006312_disco_tree1_aligned_trim.faa	0.14221504029318	0
13_distribution_divergence/01_input_alignments/OG0002801_disco_tree1_aligned_trim.faa	0.14222654490873	0
13_distribution_divergence/01_input_alignments/OG0002038_disco_tree1_aligned_trim.faa	0.142277139661451	0
13_distribution_divergence/01_input_alignments/OG0007134_disco_tree1_aligned_trim.faa	0.14237240140397	0
13_distribution_divergence/01_input_alignments/OG0006285_disco_tree1_aligned_trim.faa	0.142396351706013	0
13_distribution_divergence/01_input_alignments/OG0008032_disco_tree1_aligned_trim.faa	0.142439203617092	0
13_distribution_divergence/01_input_alignments/OG0008040_disco_tree1_aligned_trim.faa	0.142448626435445	0
13_distribution_divergence/01_input_alignments/OG0010740_disco_tree1_aligned_trim.faa	0.142462168774653	0
13_distribution_divergence/01_input_alignments/OG0010336_disco_tree1_aligned_trim.faa	0.142496557318857	0
13_distribution_divergence/01_input_alignments/OG0007250_disco_tree1_aligned_trim.faa	0.142519980070644	0
13_distribution_divergence/01_input_alignments/OG0004639_disco_tree1_aligned_trim.faa	0.14257388417803	0
13_distribution_divergence/01_input_alignments/OG0010608_disco_tree1_aligned_trim.faa	0.14257573634747	0
13_distribution_divergence/01_input_alignments/OG0008997_disco_tree1_aligned_trim.faa	0.142662588814368	0
13_distribution_divergence/01_input_alignments/OG0002493_disco_tree1_aligned_trim.faa	0.142735935489093	0
13_distribution_divergence/01_input_alignments/OG0006195_disco_tree1_aligned_trim.faa	0.14274944463097	0
13_distribution_divergence/01_input_alignments/OG0008155_disco_tree1_aligned_trim.faa	0.142751841903085	0
13_distribution_divergence/01_input_alignments/OG0006483_disco_tree1_aligned_trim.faa	0.142830403584658	0
13_distribution_divergence/01_input_alignments/OG0001912_disco_tree1_aligned_trim.faa	0.142838268128688	0
13_distribution_divergence/01_input_alignments/OG0007989_disco_tree1_aligned_trim.faa	0.142885606492907	0
13_distribution_divergence/01_input_alignments/OG0002297_disco_tree1_aligned_trim.faa	0.142891952085531	0
13_distribution_divergence/01_input_alignments/OG0002887_disco_tree1_aligned_trim.faa	0.142922369270463	0
13_distribution_divergence/01_input_alignments/OG0006000_disco_tree1_aligned_trim.faa	0.142985092777426	0
13_distribution_divergence/01_input_alignments/OG0009167_disco_tree1_aligned_trim.faa	0.143005402844239	0
13_distribution_divergence/01_input_alignments/OG0007741_disco_tree1_aligned_trim.faa	0.143051826223335	0
13_distribution_divergence/01_input_alignments/OG0003850_disco_tree1_aligned_trim.faa	0.143059546335831	0
13_distribution_divergence/01_input_alignments/OG0000048_disco_tree1_aligned_trim.faa	0.143112584212743	0
13_distribution_divergence/01_input_alignments/OG0003983_disco_tree1_aligned_trim.faa	0.143176503262593	0
13_distribution_divergence/01_input_alignments/OG0009966_disco_tree1_aligned_trim.faa	0.143185857760174	0
13_distribution_divergence/01_input_alignments/OG0009611_disco_tree1_aligned_trim.faa	0.143230402701352	0
13_distribution_divergence/01_input_alignments/OG0008158_disco_tree1_aligned_trim.faa	0.143329885451207	0
13_distribution_divergence/01_input_alignments/OG0010538_disco_tree1_aligned_trim.faa	0.143347978060789	0
13_distribution_divergence/01_input_alignments/OG0006083_disco_tree1_aligned_trim.faa	0.143352969948871	0
13_distribution_divergence/01_input_alignments/OG0007909_disco_tree1_aligned_trim.faa	0.143380082635099	0
13_distribution_divergence/01_input_alignments/OG0003380_disco_tree1_aligned_trim.faa	0.143385373432004	0
13_distribution_divergence/01_input_alignments/OG0009094_disco_tree1_aligned_trim.faa	0.143407066681986	0
13_distribution_divergence/01_input_alignments/OG0003005_disco_tree1_aligned_trim.faa	0.143420364153914	0
13_distribution_divergence/01_input_alignments/OG0005740_disco_tree1_aligned_trim.faa	0.143425729982532	0
13_distribution_divergence/01_input_alignments/OG0008514_disco_tree1_aligned_trim.faa	0.143464047238072	0
13_distribution_divergence/01_input_alignments/OG0003937_disco_tree1_aligned_trim.faa	0.143502349213612	0
13_distribution_divergence/01_input_alignments/OG0000581_disco_tree2_aligned_trim.faa	0.143515598237881	0
13_distribution_divergence/01_input_alignments/OG0006495_disco_tree1_aligned_trim.faa	0.143607692416745	0
13_distribution_divergence/01_input_alignments/OG0008523_disco_tree1_aligned_trim.faa	0.143628005209162	0
13_distribution_divergence/01_input_alignments/OG0007740_disco_tree1_aligned_trim.faa	0.143630923392749	0
13_distribution_divergence/01_input_alignments/OG0009614_disco_tree1_aligned_trim.faa	0.143737295377828	0
13_distribution_divergence/01_input_alignments/OG0005750_disco_tree1_aligned_trim.faa	0.143755014872161	0
13_distribution_divergence/01_input_alignments/OG0004986_disco_tree1_aligned_trim.faa	0.143813428674841	0
13_distribution_divergence/01_input_alignments/OG0003474_disco_tree1_aligned_trim.faa	0.143879525359568	0
13_distribution_divergence/01_input_alignments/OG0009015_disco_tree1_aligned_trim.faa	0.143912550696231	0
13_distribution_divergence/01_input_alignments/OG0002042_disco_tree1_aligned_trim.faa	0.14393679995059	0
13_distribution_divergence/01_input_alignments/OG0006564_disco_tree1_aligned_trim.faa	0.143995895815434	0
13_distribution_divergence/01_input_alignments/OG0001678_disco_tree1_aligned_trim.faa	0.144021919531401	0
13_distribution_divergence/01_input_alignments/OG0000740_disco_tree1_aligned_trim.faa	0.144064465350029	0
13_distribution_divergence/01_input_alignments/OG0010835_disco_tree1_aligned_trim.faa	0.144108697497369	0
13_distribution_divergence/01_input_alignments/OG0010381_disco_tree1_aligned_trim.faa	0.144116726216903	0
13_distribution_divergence/01_input_alignments/OG0006374_disco_tree1_aligned_trim.faa	0.144122901715836	0
13_distribution_divergence/01_input_alignments/OG0007618_disco_tree1_aligned_trim.faa	0.144144331919361	0
13_distribution_divergence/01_input_alignments/OG0007050_disco_tree1_aligned_trim.faa	0.14417424606126	0
13_distribution_divergence/01_input_alignments/OG0011009_disco_tree1_aligned_trim.faa	0.144196857224291	0
13_distribution_divergence/01_input_alignments/OG0002628_disco_tree1_aligned_trim.faa	0.144202533749588	0
13_distribution_divergence/01_input_alignments/OG0000808_disco_tree1_aligned_trim.faa	0.144270016532031	0
13_distribution_divergence/01_input_alignments/OG0001613_disco_tree1_aligned_trim.faa	0.144271231659472	0
13_distribution_divergence/01_input_alignments/OG0003187_disco_tree1_aligned_trim.faa	0.144380269150196	0
13_distribution_divergence/01_input_alignments/OG0002756_disco_tree1_aligned_trim.faa	0.144380460746413	0
13_distribution_divergence/01_input_alignments/OG0009617_disco_tree1_aligned_trim.faa	0.144395580236658	0
13_distribution_divergence/01_input_alignments/OG0002281_disco_tree1_aligned_trim.faa	0.144498010500517	0
13_distribution_divergence/01_input_alignments/OG0004201_disco_tree1_aligned_trim.faa	0.144550366338991	0
13_distribution_divergence/01_input_alignments/OG0007815_disco_tree1_aligned_trim.faa	0.144583875496664	0
13_distribution_divergence/01_input_alignments/OG0004915_disco_tree1_aligned_trim.faa	0.144609722877792	0
13_distribution_divergence/01_input_alignments/OG0006229_disco_tree1_aligned_trim.faa	0.1446133899938	0
13_distribution_divergence/01_input_alignments/OG0000650_disco_tree1_aligned_trim.faa	0.144615607078966	0
13_distribution_divergence/01_input_alignments/OG0010994_disco_tree1_aligned_trim.faa	0.14467961220031	0
13_distribution_divergence/01_input_alignments/OG0007592_disco_tree1_aligned_trim.faa	0.144692542499917	0
13_distribution_divergence/01_input_alignments/OG0004585_disco_tree1_aligned_trim.faa	0.144823598247681	0
13_distribution_divergence/01_input_alignments/OG0002204_disco_tree1_aligned_trim.faa	0.144871945873235	0
13_distribution_divergence/01_input_alignments/OG0003620_disco_tree1_aligned_trim.faa	0.144888171397803	0
13_distribution_divergence/01_input_alignments/OG0009788_disco_tree1_aligned_trim.faa	0.144895644935874	0
13_distribution_divergence/01_input_alignments/OG0004011_disco_tree1_aligned_trim.faa	0.144910053850484	0
13_distribution_divergence/01_input_alignments/OG0006943_disco_tree1_aligned_trim.faa	0.144912576132115	0
13_distribution_divergence/01_input_alignments/OG0002842_disco_tree1_aligned_trim.faa	0.144920239351808	0
13_distribution_divergence/01_input_alignments/OG0008624_disco_tree1_aligned_trim.faa	0.144922054286176	0
13_distribution_divergence/01_input_alignments/OG0001138_disco_tree1_aligned_trim.faa	0.144924429734532	0
13_distribution_divergence/01_input_alignments/OG0003675_disco_tree1_aligned_trim.faa	0.144950770720675	0
13_distribution_divergence/01_input_alignments/OG0006279_disco_tree1_aligned_trim.faa	0.144954457890761	0
13_distribution_divergence/01_input_alignments/OG0007322_disco_tree1_aligned_trim.faa	0.144962504264865	0
13_distribution_divergence/01_input_alignments/OG0003684_disco_tree1_aligned_trim.faa	0.144971129674567	0
13_distribution_divergence/01_input_alignments/OG0007398_disco_tree1_aligned_trim.faa	0.145008771608696	0
13_distribution_divergence/01_input_alignments/OG0008062_disco_tree1_aligned_trim.faa	0.145067725431353	0
13_distribution_divergence/01_input_alignments/OG0010720_disco_tree1_aligned_trim.faa	0.145181645302777	0
13_distribution_divergence/01_input_alignments/OG0001369_disco_tree1_aligned_trim.faa	0.145210136779706	0
13_distribution_divergence/01_input_alignments/OG0005213_disco_tree1_aligned_trim.faa	0.145216744302055	0
13_distribution_divergence/01_input_alignments/OG0000313_disco_tree2_aligned_trim.faa	0.145237743735181	0
13_distribution_divergence/01_input_alignments/OG0010082_disco_tree1_aligned_trim.faa	0.145250650582683	0
13_distribution_divergence/01_input_alignments/OG0001612_disco_tree1_aligned_trim.faa	0.145284025031415	0
13_distribution_divergence/01_input_alignments/OG0000191_disco_tree1_aligned_trim.faa	0.145285575453318	0
13_distribution_divergence/01_input_alignments/OG0008367_disco_tree1_aligned_trim.faa	0.14529049624553	0
13_distribution_divergence/01_input_alignments/OG0002742_disco_tree1_aligned_trim.faa	0.145316684485132	0
13_distribution_divergence/01_input_alignments/OG0007438_disco_tree1_aligned_trim.faa	0.145334575653484	0
13_distribution_divergence/01_input_alignments/OG0008574_disco_tree1_aligned_trim.faa	0.145344620764736	0
13_distribution_divergence/01_input_alignments/OG0009936_disco_tree1_aligned_trim.faa	0.145367805685525	0
13_distribution_divergence/01_input_alignments/OG0007755_disco_tree1_aligned_trim.faa	0.145395183746562	0
13_distribution_divergence/01_input_alignments/OG0010722_disco_tree1_aligned_trim.faa	0.145397780093659	0
13_distribution_divergence/01_input_alignments/OG0007262_disco_tree1_aligned_trim.faa	0.145408372255839	0
13_distribution_divergence/01_input_alignments/OG0004539_disco_tree1_aligned_trim.faa	0.145410905467774	0
13_distribution_divergence/01_input_alignments/OG0006116_disco_tree1_aligned_trim.faa	0.145440330998948	0
13_distribution_divergence/01_input_alignments/OG0006856_disco_tree1_aligned_trim.faa	0.145452139408045	0
13_distribution_divergence/01_input_alignments/OG0008457_disco_tree1_aligned_trim.faa	0.145498853483837	0
13_distribution_divergence/01_input_alignments/OG0010969_disco_tree1_aligned_trim.faa	0.1455578474309	0
13_distribution_divergence/01_input_alignments/OG0002985_disco_tree1_aligned_trim.faa	0.145573392923309	0
13_distribution_divergence/01_input_alignments/OG0005188_disco_tree1_aligned_trim.faa	0.145585989390204	0
13_distribution_divergence/01_input_alignments/OG0004563_disco_tree1_aligned_trim.faa	0.145596740275337	0
13_distribution_divergence/01_input_alignments/OG0002782_disco_tree1_aligned_trim.faa	0.145627629045024	0
13_distribution_divergence/01_input_alignments/OG0008392_disco_tree1_aligned_trim.faa	0.14579393953897	0
13_distribution_divergence/01_input_alignments/OG0004972_disco_tree1_aligned_trim.faa	0.145852016578551	0
13_distribution_divergence/01_input_alignments/OG0010884_disco_tree1_aligned_trim.faa	0.145868927837361	0
13_distribution_divergence/01_input_alignments/OG0004176_disco_tree1_aligned_trim.faa	0.145870736545419	0
13_distribution_divergence/01_input_alignments/OG0003186_disco_tree1_aligned_trim.faa	0.145919396087805	0
13_distribution_divergence/01_input_alignments/OG0005021_disco_tree1_aligned_trim.faa	0.145935849435442	0
13_distribution_divergence/01_input_alignments/OG0005287_disco_tree1_aligned_trim.faa	0.145945462954174	0
13_distribution_divergence/01_input_alignments/OG0009108_disco_tree1_aligned_trim.faa	0.145956546821636	0
13_distribution_divergence/01_input_alignments/OG0002812_disco_tree1_aligned_trim.faa	0.14619242581111	0
13_distribution_divergence/01_input_alignments/OG0006507_disco_tree1_aligned_trim.faa	0.146204857782479	0
13_distribution_divergence/01_input_alignments/OG0004319_disco_tree1_aligned_trim.faa	0.146235098168655	0
13_distribution_divergence/01_input_alignments/OG0006760_disco_tree1_aligned_trim.faa	0.14623883632777	0
13_distribution_divergence/01_input_alignments/OG0007816_disco_tree1_aligned_trim.faa	0.146281247729752	0
13_distribution_divergence/01_input_alignments/OG0005533_disco_tree1_aligned_trim.faa	0.14631331409873	0
13_distribution_divergence/01_input_alignments/OG0008046_disco_tree1_aligned_trim.faa	0.14644965296776	0
13_distribution_divergence/01_input_alignments/OG0001581_disco_tree1_aligned_trim.faa	0.146489945859224	0
13_distribution_divergence/01_input_alignments/OG0004230_disco_tree1_aligned_trim.faa	0.146499888816271	0
13_distribution_divergence/01_input_alignments/OG0000376_disco_tree2_aligned_trim.faa	0.146565976586179	0
13_distribution_divergence/01_input_alignments/OG0002575_disco_tree1_aligned_trim.faa	0.146583451385933	0
13_distribution_divergence/01_input_alignments/OG0004821_disco_tree1_aligned_trim.faa	0.146594443914435	0
13_distribution_divergence/01_input_alignments/OG0008056_disco_tree1_aligned_trim.faa	0.146605748655612	0
13_distribution_divergence/01_input_alignments/OG0002677_disco_tree1_aligned_trim.faa	0.146641263672502	0
13_distribution_divergence/01_input_alignments/OG0006532_disco_tree1_aligned_trim.faa	0.14676993477919	0
13_distribution_divergence/01_input_alignments/OG0005929_disco_tree1_aligned_trim.faa	0.146783841566611	0
13_distribution_divergence/01_input_alignments/OG0008571_disco_tree1_aligned_trim.faa	0.146815842001538	0
13_distribution_divergence/01_input_alignments/OG0008694_disco_tree1_aligned_trim.faa	0.146878854894626	0
13_distribution_divergence/01_input_alignments/OG0007578_disco_tree1_aligned_trim.faa	0.146927401590369	0
13_distribution_divergence/01_input_alignments/OG0008764_disco_tree1_aligned_trim.faa	0.146932447463865	0
13_distribution_divergence/01_input_alignments/OG0010094_disco_tree1_aligned_trim.faa	0.146941878496634	0
13_distribution_divergence/01_input_alignments/OG0000388_disco_tree1_aligned_trim.faa	0.147067966764947	0
13_distribution_divergence/01_input_alignments/OG0005148_disco_tree1_aligned_trim.faa	0.147147277209792	0
13_distribution_divergence/01_input_alignments/OG0004934_disco_tree1_aligned_trim.faa	0.147147763314738	0
13_distribution_divergence/01_input_alignments/OG0010429_disco_tree1_aligned_trim.faa	0.147203204987299	0
13_distribution_divergence/01_input_alignments/OG0005377_disco_tree1_aligned_trim.faa	0.14720381991918	0
13_distribution_divergence/01_input_alignments/OG0004461_disco_tree1_aligned_trim.faa	0.147220638484093	0
13_distribution_divergence/01_input_alignments/OG0002971_disco_tree1_aligned_trim.faa	0.147279231456559	0
