gene	median
13_distribution_divergence/01_input_alignments/OG0000861_disco_tree2_aligned_trim.faa	0.03245072216925
13_distribution_divergence/01_input_alignments/OG0013397_disco_tree1_aligned_trim.faa	0.032472122098488
13_distribution_divergence/01_input_alignments/OG0006234_disco_tree1_aligned_trim.faa	0.0324736702760441
13_distribution_divergence/01_input_alignments/OG0001300_disco_tree1_aligned_trim.faa	0.0324764493509962
13_distribution_divergence/01_input_alignments/OG0012598_disco_tree1_aligned_trim.faa	0.032487367617077
13_distribution_divergence/01_input_alignments/OG0007572_disco_tree1_aligned_trim.faa	0.0325075608075478
13_distribution_divergence/01_input_alignments/OG0015220_disco_tree1_aligned_trim.faa	0.0325553621982281
13_distribution_divergence/01_input_alignments/OG0004735_disco_tree1_aligned_trim.faa	0.0325640250941915
13_distribution_divergence/01_input_alignments/OG0012685_disco_tree1_aligned_trim.faa	0.0326029846447905
13_distribution_divergence/01_input_alignments/OG0012957_disco_tree1_aligned_trim.faa	0.0326036591976806
13_distribution_divergence/01_input_alignments/OG0001942_disco_tree1_aligned_trim.faa	0.0326053378444043
13_distribution_divergence/01_input_alignments/OG0007872_disco_tree1_aligned_trim.faa	0.032605770015214
13_distribution_divergence/01_input_alignments/OG0003697_disco_tree1_aligned_trim.faa	0.0326232780143221
13_distribution_divergence/01_input_alignments/OG0009338_disco_tree1_aligned_trim.faa	0.0326277297452769
13_distribution_divergence/01_input_alignments/OG0009742_disco_tree1_aligned_trim.faa	0.0326503274443291
13_distribution_divergence/01_input_alignments/OG0008758_disco_tree1_aligned_trim.faa	0.0326720764875321
13_distribution_divergence/01_input_alignments/OG0007997_disco_tree1_aligned_trim.faa	0.0326905735030159
13_distribution_divergence/01_input_alignments/OG0003255_disco_tree1_aligned_trim.faa	0.0326932424778769
13_distribution_divergence/01_input_alignments/OG0013333_disco_tree1_aligned_trim.faa	0.0326996590506033
13_distribution_divergence/01_input_alignments/OG0000288_disco_tree3_aligned_trim.faa	0.0327014086230601
13_distribution_divergence/01_input_alignments/OG0011589_disco_tree1_aligned_trim.faa	0.0327029386049326
13_distribution_divergence/01_input_alignments/OG0011590_disco_tree1_aligned_trim.faa	0.0327082899447342
13_distribution_divergence/01_input_alignments/OG0000687_disco_tree1_aligned_trim.faa	0.032717990345937
13_distribution_divergence/01_input_alignments/OG0010339_disco_tree1_aligned_trim.faa	0.0327189957716755
13_distribution_divergence/01_input_alignments/OG0005837_disco_tree1_aligned_trim.faa	0.0327238959639181
13_distribution_divergence/01_input_alignments/OG0006455_disco_tree1_aligned_trim.faa	0.0327410830797088
13_distribution_divergence/01_input_alignments/OG0004129_disco_tree1_aligned_trim.faa	0.032755232280431
13_distribution_divergence/01_input_alignments/OG0015036_disco_tree1_aligned_trim.faa	0.0327721780623987
13_distribution_divergence/01_input_alignments/OG0001126_disco_tree1_aligned_trim.faa	0.0328051044894859
13_distribution_divergence/01_input_alignments/OG0006124_disco_tree1_aligned_trim.faa	0.03280537801574
13_distribution_divergence/01_input_alignments/OG0006803_disco_tree1_aligned_trim.faa	0.0328224995524286
13_distribution_divergence/01_input_alignments/OG0003354_disco_tree1_aligned_trim.faa	0.0328397627040557
13_distribution_divergence/01_input_alignments/OG0009435_disco_tree1_aligned_trim.faa	0.0328480413014053
13_distribution_divergence/01_input_alignments/OG0001102_disco_tree1_aligned_trim.faa	0.0328558741539856
13_distribution_divergence/01_input_alignments/OG0007880_disco_tree1_aligned_trim.faa	0.0328661803319623
13_distribution_divergence/01_input_alignments/OG0000754_disco_tree2_aligned_trim.faa	0.0329195162270411
13_distribution_divergence/01_input_alignments/OG0007755_disco_tree1_aligned_trim.faa	0.0329377258919767
13_distribution_divergence/01_input_alignments/OG0013201_disco_tree1_aligned_trim.faa	0.0329463837275166
13_distribution_divergence/01_input_alignments/OG0013032_disco_tree1_aligned_trim.faa	0.032972969566081
13_distribution_divergence/01_input_alignments/OG0011677_disco_tree1_aligned_trim.faa	0.0329737246544256
13_distribution_divergence/01_input_alignments/OG0013832_disco_tree1_aligned_trim.faa	0.0329930246812585
13_distribution_divergence/01_input_alignments/OG0013215_disco_tree1_aligned_trim.faa	0.0329944771485286
13_distribution_divergence/01_input_alignments/OG0007189_disco_tree1_aligned_trim.faa	0.0330067665589233
13_distribution_divergence/01_input_alignments/OG0013040_disco_tree1_aligned_trim.faa	0.0330139294882629
13_distribution_divergence/01_input_alignments/OG0010614_disco_tree1_aligned_trim.faa	0.0330208165009714
13_distribution_divergence/01_input_alignments/OG0012069_disco_tree1_aligned_trim.faa	0.0330272096645741
13_distribution_divergence/01_input_alignments/OG0013583_disco_tree1_aligned_trim.faa	0.0330308418135572
13_distribution_divergence/01_input_alignments/OG0008901_disco_tree1_aligned_trim.faa	0.0330460897997985
13_distribution_divergence/01_input_alignments/OG0012885_disco_tree1_aligned_trim.faa	0.0330620402267587
13_distribution_divergence/01_input_alignments/OG0000271_disco_tree3_aligned_trim.faa	0.0330789405875926
13_distribution_divergence/01_input_alignments/OG0006439_disco_tree1_aligned_trim.faa	0.0331124646034861
13_distribution_divergence/01_input_alignments/OG0010380_disco_tree1_aligned_trim.faa	0.0331208672020557
13_distribution_divergence/01_input_alignments/OG0013306_disco_tree1_aligned_trim.faa	0.0331331293213356
13_distribution_divergence/01_input_alignments/OG0009008_disco_tree1_aligned_trim.faa	0.0331433537592529
13_distribution_divergence/01_input_alignments/OG0005364_disco_tree1_aligned_trim.faa	0.0331546386245772
13_distribution_divergence/01_input_alignments/OG0013617_disco_tree1_aligned_trim.faa	0.0331624759142056
13_distribution_divergence/01_input_alignments/OG0000284_disco_tree1_aligned_trim.faa	0.0331652031538926
13_distribution_divergence/01_input_alignments/OG0007775_disco_tree1_aligned_trim.faa	0.0331835668715568
13_distribution_divergence/01_input_alignments/OG0006380_disco_tree1_aligned_trim.faa	0.0331912677984019
13_distribution_divergence/01_input_alignments/OG0006101_disco_tree1_aligned_trim.faa	0.0331929048215379
13_distribution_divergence/01_input_alignments/OG0002162_disco_tree1_aligned_trim.faa	0.0332083671807333
13_distribution_divergence/01_input_alignments/OG0014248_disco_tree1_aligned_trim.faa	0.0332467611032772
13_distribution_divergence/01_input_alignments/OG0000727_disco_tree2_aligned_trim.faa	0.0332496891641987
13_distribution_divergence/01_input_alignments/OG0010009_disco_tree1_aligned_trim.faa	0.0332622875486949
13_distribution_divergence/01_input_alignments/OG0014826_disco_tree1_aligned_trim.faa	0.0332785105873234
13_distribution_divergence/01_input_alignments/OG0014496_disco_tree1_aligned_trim.faa	0.0333024694854857
13_distribution_divergence/01_input_alignments/OG0005702_disco_tree1_aligned_trim.faa	0.0333158166990139
13_distribution_divergence/01_input_alignments/OG0004934_disco_tree1_aligned_trim.faa	0.0333866532790021
13_distribution_divergence/01_input_alignments/OG0013657_disco_tree1_aligned_trim.faa	0.0333931055603955
13_distribution_divergence/01_input_alignments/OG0005632_disco_tree1_aligned_trim.faa	0.033403524879125
13_distribution_divergence/01_input_alignments/OG0012786_disco_tree1_aligned_trim.faa	0.0334221839590626
13_distribution_divergence/01_input_alignments/OG0002604_disco_tree1_aligned_trim.faa	0.0334302654060938
13_distribution_divergence/01_input_alignments/OG0001462_disco_tree1_aligned_trim.faa	0.0334645650761384
13_distribution_divergence/01_input_alignments/OG0013698_disco_tree1_aligned_trim.faa	0.0334652174816828
13_distribution_divergence/01_input_alignments/OG0001934_disco_tree1_aligned_trim.faa	0.0334731859862802
13_distribution_divergence/01_input_alignments/OG0007151_disco_tree1_aligned_trim.faa	0.0334843436597219
13_distribution_divergence/01_input_alignments/OG0001443_disco_tree1_aligned_trim.faa	0.0334958606499337
13_distribution_divergence/01_input_alignments/OG0005324_disco_tree1_aligned_trim.faa	0.0334988661308098
13_distribution_divergence/01_input_alignments/OG0003271_disco_tree1_aligned_trim.faa	0.0335038042564995
13_distribution_divergence/01_input_alignments/OG0002616_disco_tree1_aligned_trim.faa	0.0335038198088957
13_distribution_divergence/01_input_alignments/OG0012562_disco_tree1_aligned_trim.faa	0.0335237529174273
13_distribution_divergence/01_input_alignments/OG0000716_disco_tree1_aligned_trim.faa	0.0335363064011577
13_distribution_divergence/01_input_alignments/OG0002038_disco_tree2_aligned_trim.faa	0.0335529033971785
13_distribution_divergence/01_input_alignments/OG0000294_disco_tree1_aligned_trim.faa	0.033595650064546
13_distribution_divergence/01_input_alignments/OG0000671_disco_tree2_aligned_trim.faa	0.0336139747559081
13_distribution_divergence/01_input_alignments/OG0000568_disco_tree2_aligned_trim.faa	0.0336196429410358
13_distribution_divergence/01_input_alignments/OG0014583_disco_tree1_aligned_trim.faa	0.0336291690737761
13_distribution_divergence/01_input_alignments/OG0013681_disco_tree1_aligned_trim.faa	0.0336902237574279
13_distribution_divergence/01_input_alignments/OG0011136_disco_tree1_aligned_trim.faa	0.0337256120724041
13_distribution_divergence/01_input_alignments/OG0003040_disco_tree1_aligned_trim.faa	0.033731031621477
13_distribution_divergence/01_input_alignments/OG0007501_disco_tree1_aligned_trim.faa	0.0337408610467622
13_distribution_divergence/01_input_alignments/OG0015241_disco_tree1_aligned_trim.faa	0.0337433964063243
13_distribution_divergence/01_input_alignments/OG0005595_disco_tree1_aligned_trim.faa	0.0337478585475777
13_distribution_divergence/01_input_alignments/OG0014488_disco_tree1_aligned_trim.faa	0.0337649212004474
13_distribution_divergence/01_input_alignments/OG0000513_disco_tree1_aligned_trim.faa	0.0337658728694419
13_distribution_divergence/01_input_alignments/OG0012863_disco_tree1_aligned_trim.faa	0.033782467657104
13_distribution_divergence/01_input_alignments/OG0009335_disco_tree1_aligned_trim.faa	0.0337903528344318
13_distribution_divergence/01_input_alignments/OG0012261_disco_tree1_aligned_trim.faa	0.033794545455301
13_distribution_divergence/01_input_alignments/OG0011646_disco_tree1_aligned_trim.faa	0.0338355369211059
13_distribution_divergence/01_input_alignments/OG0014268_disco_tree1_aligned_trim.faa	0.0338443863984532
13_distribution_divergence/01_input_alignments/OG0008932_disco_tree1_aligned_trim.faa	0.0338453854269557
13_distribution_divergence/01_input_alignments/OG0010702_disco_tree1_aligned_trim.faa	0.0338529150994943
13_distribution_divergence/01_input_alignments/OG0002722_disco_tree1_aligned_trim.faa	0.033875985009934
13_distribution_divergence/01_input_alignments/OG0003103_disco_tree1_aligned_trim.faa	0.0338899789512261
13_distribution_divergence/01_input_alignments/OG0010177_disco_tree1_aligned_trim.faa	0.0338936128355395
13_distribution_divergence/01_input_alignments/OG0008314_disco_tree1_aligned_trim.faa	0.0339006656309626
13_distribution_divergence/01_input_alignments/OG0007056_disco_tree1_aligned_trim.faa	0.0339147787929231
13_distribution_divergence/01_input_alignments/OG0012899_disco_tree1_aligned_trim.faa	0.0339391241197054
13_distribution_divergence/01_input_alignments/OG0011607_disco_tree1_aligned_trim.faa	0.0339448903836246
13_distribution_divergence/01_input_alignments/OG0005403_disco_tree1_aligned_trim.faa	0.0339614961478966
13_distribution_divergence/01_input_alignments/OG0002441_disco_tree1_aligned_trim.faa	0.0339631968936673
13_distribution_divergence/01_input_alignments/OG0005144_disco_tree1_aligned_trim.faa	0.0339960737714882
13_distribution_divergence/01_input_alignments/OG0007883_disco_tree1_aligned_trim.faa	0.0339988540482265
13_distribution_divergence/01_input_alignments/OG0000260_disco_tree2_aligned_trim.faa	0.0340024378091805
13_distribution_divergence/01_input_alignments/OG0004592_disco_tree1_aligned_trim.faa	0.0340108767544076
13_distribution_divergence/01_input_alignments/OG0007102_disco_tree1_aligned_trim.faa	0.0340152890312916
13_distribution_divergence/01_input_alignments/OG0006929_disco_tree1_aligned_trim.faa	0.0340160426195184
13_distribution_divergence/01_input_alignments/OG0015199_disco_tree1_aligned_trim.faa	0.0340198635651219
13_distribution_divergence/01_input_alignments/OG0000033_disco_tree7_aligned_trim.faa	0.0340266110031359
13_distribution_divergence/01_input_alignments/OG0012980_disco_tree1_aligned_trim.faa	0.0340730905351044
13_distribution_divergence/01_input_alignments/OG0014960_disco_tree1_aligned_trim.faa	0.0340782744371063
13_distribution_divergence/01_input_alignments/OG0003902_disco_tree1_aligned_trim.faa	0.0340845059615213
13_distribution_divergence/01_input_alignments/OG0001682_disco_tree1_aligned_trim.faa	0.0341166111268978
13_distribution_divergence/01_input_alignments/OG0001927_disco_tree1_aligned_trim.faa	0.0341397113725059
13_distribution_divergence/01_input_alignments/OG0006422_disco_tree1_aligned_trim.faa	0.0341578426775465
13_distribution_divergence/01_input_alignments/OG0001900_disco_tree1_aligned_trim.faa	0.034159560601683
13_distribution_divergence/01_input_alignments/OG0014910_disco_tree1_aligned_trim.faa	0.0341737101878389
13_distribution_divergence/01_input_alignments/OG0000581_disco_tree2_aligned_trim.faa	0.0342085184118351
13_distribution_divergence/01_input_alignments/OG0006336_disco_tree1_aligned_trim.faa	0.0342105773301772
13_distribution_divergence/01_input_alignments/OG0014030_disco_tree1_aligned_trim.faa	0.0342128017256747
13_distribution_divergence/01_input_alignments/OG0008615_disco_tree1_aligned_trim.faa	0.0342149100370058
13_distribution_divergence/01_input_alignments/OG0000637_disco_tree2_aligned_trim.faa	0.0342161381523399
13_distribution_divergence/01_input_alignments/OG0000732_disco_tree1_aligned_trim.faa	0.0342177238863893
13_distribution_divergence/01_input_alignments/OG0009474_disco_tree1_aligned_trim.faa	0.0342223739823967
13_distribution_divergence/01_input_alignments/OG0010604_disco_tree1_aligned_trim.faa	0.0342269575264162
13_distribution_divergence/01_input_alignments/OG0009637_disco_tree1_aligned_trim.faa	0.0342342646536413
13_distribution_divergence/01_input_alignments/OG0005250_disco_tree1_aligned_trim.faa	0.0342450132931552
13_distribution_divergence/01_input_alignments/OG0013045_disco_tree1_aligned_trim.faa	0.0342710089273653
13_distribution_divergence/01_input_alignments/OG0000465_disco_tree2_aligned_trim.faa	0.0342779002985234
13_distribution_divergence/01_input_alignments/OG0002394_disco_tree1_aligned_trim.faa	0.0343089755059742
13_distribution_divergence/01_input_alignments/OG0011549_disco_tree1_aligned_trim.faa	0.0343202755906395
13_distribution_divergence/01_input_alignments/OG0008444_disco_tree1_aligned_trim.faa	0.0343307521930487
13_distribution_divergence/01_input_alignments/OG0001329_disco_tree1_aligned_trim.faa	0.0343389180471471
13_distribution_divergence/01_input_alignments/OG0006695_disco_tree1_aligned_trim.faa	0.0343560113342598
13_distribution_divergence/01_input_alignments/OG0005386_disco_tree1_aligned_trim.faa	0.0343667419418953
13_distribution_divergence/01_input_alignments/OG0001988_disco_tree1_aligned_trim.faa	0.0343675199342802
13_distribution_divergence/01_input_alignments/OG0001624_disco_tree1_aligned_trim.faa	0.0343756223818907
13_distribution_divergence/01_input_alignments/OG0010589_disco_tree1_aligned_trim.faa	0.0344268378251817
13_distribution_divergence/01_input_alignments/OG0015123_disco_tree1_aligned_trim.faa	0.0344671871969841
13_distribution_divergence/01_input_alignments/OG0000599_disco_tree1_aligned_trim.faa	0.0344754267101035
13_distribution_divergence/01_input_alignments/OG0007535_disco_tree1_aligned_trim.faa	0.0345575176472772
13_distribution_divergence/01_input_alignments/OG0000293_disco_tree1_aligned_trim.faa	0.034588425606826
13_distribution_divergence/01_input_alignments/OG0008926_disco_tree1_aligned_trim.faa	0.0346073039908164
13_distribution_divergence/01_input_alignments/OG0000834_disco_tree1_aligned_trim.faa	0.0346077092422101
13_distribution_divergence/01_input_alignments/OG0000212_disco_tree2_aligned_trim.faa	0.0346119446909479
13_distribution_divergence/01_input_alignments/OG0012344_disco_tree1_aligned_trim.faa	0.0346259064676038
13_distribution_divergence/01_input_alignments/OG0006701_disco_tree1_aligned_trim.faa	0.0346309304045945
13_distribution_divergence/01_input_alignments/OG0011027_disco_tree1_aligned_trim.faa	0.0346895214026931
13_distribution_divergence/01_input_alignments/OG0013364_disco_tree1_aligned_trim.faa	0.0346911867658704
13_distribution_divergence/01_input_alignments/OG0013108_disco_tree1_aligned_trim.faa	0.034694596896833
13_distribution_divergence/01_input_alignments/OG0001316_disco_tree1_aligned_trim.faa	0.0347538045314967
13_distribution_divergence/01_input_alignments/OG0004423_disco_tree1_aligned_trim.faa	0.0347697604707552
13_distribution_divergence/01_input_alignments/OG0008210_disco_tree1_aligned_trim.faa	0.0347877746382888
13_distribution_divergence/01_input_alignments/OG0007445_disco_tree1_aligned_trim.faa	0.0347881135057009
13_distribution_divergence/01_input_alignments/OG0006863_disco_tree1_aligned_trim.faa	0.0347912178312869
13_distribution_divergence/01_input_alignments/OG0002191_disco_tree1_aligned_trim.faa	0.0348204294020355
13_distribution_divergence/01_input_alignments/OG0000293_disco_tree2_aligned_trim.faa	0.0348409079822719
13_distribution_divergence/01_input_alignments/OG0002134_disco_tree1_aligned_trim.faa	0.0348583194274147
13_distribution_divergence/01_input_alignments/OG0004869_disco_tree1_aligned_trim.faa	0.0348598594840665
13_distribution_divergence/01_input_alignments/OG0015787_disco_tree1_aligned_trim.faa	0.0348911578200387
13_distribution_divergence/01_input_alignments/OG0003972_disco_tree1_aligned_trim.faa	0.0349019034901302
13_distribution_divergence/01_input_alignments/OG0008667_disco_tree1_aligned_trim.faa	0.0349153657181482
13_distribution_divergence/01_input_alignments/OG0005605_disco_tree1_aligned_trim.faa	0.0349370471354838
13_distribution_divergence/01_input_alignments/OG0014018_disco_tree1_aligned_trim.faa	0.0349492577930335
13_distribution_divergence/01_input_alignments/OG0003224_disco_tree1_aligned_trim.faa	0.0349623097468308
13_distribution_divergence/01_input_alignments/OG0000798_disco_tree2_aligned_trim.faa	0.0349625224302434
13_distribution_divergence/01_input_alignments/OG0005983_disco_tree1_aligned_trim.faa	0.0349747655039219
13_distribution_divergence/01_input_alignments/OG0005036_disco_tree1_aligned_trim.faa	0.0349917990040662
13_distribution_divergence/01_input_alignments/OG0008840_disco_tree1_aligned_trim.faa	0.0350252971606677
13_distribution_divergence/01_input_alignments/OG0012325_disco_tree1_aligned_trim.faa	0.0350265002210718
13_distribution_divergence/01_input_alignments/OG0004501_disco_tree1_aligned_trim.faa	0.0350443968610948
13_distribution_divergence/01_input_alignments/OG0006256_disco_tree1_aligned_trim.faa	0.0350735925688891
13_distribution_divergence/01_input_alignments/OG0011849_disco_tree1_aligned_trim.faa	0.0350999111883469
13_distribution_divergence/01_input_alignments/OG0012704_disco_tree1_aligned_trim.faa	0.0351076469875133
13_distribution_divergence/01_input_alignments/OG0004077_disco_tree1_aligned_trim.faa	0.0351193278583439
13_distribution_divergence/01_input_alignments/fox_disco_tree22_aligned_trim.faa	0.0351704596662742
13_distribution_divergence/01_input_alignments/OG0010740_disco_tree1_aligned_trim.faa	0.0351924235947717
13_distribution_divergence/01_input_alignments/OG0008560_disco_tree1_aligned_trim.faa	0.0351924373456933
13_distribution_divergence/01_input_alignments/OG0004236_disco_tree1_aligned_trim.faa	0.0352156886594363
13_distribution_divergence/01_input_alignments/OG0000862_disco_tree2_aligned_trim.faa	0.0352493224885773
13_distribution_divergence/01_input_alignments/OG0012901_disco_tree1_aligned_trim.faa	0.035272613239606
13_distribution_divergence/01_input_alignments/OG0008388_disco_tree1_aligned_trim.faa	0.035279840636947
13_distribution_divergence/01_input_alignments/OG0003501_disco_tree1_aligned_trim.faa	0.035281497917644
13_distribution_divergence/01_input_alignments/OG0002487_disco_tree1_aligned_trim.faa	0.0352881706971691
13_distribution_divergence/01_input_alignments/OG0001265_disco_tree1_aligned_trim.faa	0.0353055225919811
13_distribution_divergence/01_input_alignments/OG0007776_disco_tree1_aligned_trim.faa	0.0353135117578778
13_distribution_divergence/01_input_alignments/OG0013023_disco_tree1_aligned_trim.faa	0.0353172144775584
13_distribution_divergence/01_input_alignments/OG0004507_disco_tree1_aligned_trim.faa	0.0353221392265939
13_distribution_divergence/01_input_alignments/OG0009277_disco_tree1_aligned_trim.faa	0.0353263883836152
13_distribution_divergence/01_input_alignments/OG0010607_disco_tree1_aligned_trim.faa	0.0353352971557703
13_distribution_divergence/01_input_alignments/OG0013951_disco_tree1_aligned_trim.faa	0.0353578311726182
13_distribution_divergence/01_input_alignments/OG0001766_disco_tree1_aligned_trim.faa	0.035369214140222
13_distribution_divergence/01_input_alignments/OG0002583_disco_tree1_aligned_trim.faa	0.0353692935160097
13_distribution_divergence/01_input_alignments/OG0013315_disco_tree1_aligned_trim.faa	0.0353711599903313
13_distribution_divergence/01_input_alignments/OG0015648_disco_tree1_aligned_trim.faa	0.0353786263829888
13_distribution_divergence/01_input_alignments/OG0000362_disco_tree2_aligned_trim.faa	0.0353899099485515
13_distribution_divergence/01_input_alignments/OG0002879_disco_tree1_aligned_trim.faa	0.0353948055083082
13_distribution_divergence/01_input_alignments/OG0002215_disco_tree1_aligned_trim.faa	0.0354104505567509
13_distribution_divergence/01_input_alignments/OG0008424_disco_tree1_aligned_trim.faa	0.0354312767010739
13_distribution_divergence/01_input_alignments/OG0009951_disco_tree1_aligned_trim.faa	0.0354598988482936
13_distribution_divergence/01_input_alignments/OG0006024_disco_tree1_aligned_trim.faa	0.035464208946171
13_distribution_divergence/01_input_alignments/OG0004968_disco_tree1_aligned_trim.faa	0.0355114670547839
13_distribution_divergence/01_input_alignments/OG0010010_disco_tree1_aligned_trim.faa	0.0355373786190885
13_distribution_divergence/01_input_alignments/OG0007513_disco_tree1_aligned_trim.faa	0.0355388957984618
13_distribution_divergence/01_input_alignments/OG0003693_disco_tree1_aligned_trim.faa	0.0355473377424859
13_distribution_divergence/01_input_alignments/OG0012247_disco_tree1_aligned_trim.faa	0.0355625093858151
13_distribution_divergence/01_input_alignments/OG0000331_disco_tree2_aligned_trim.faa	0.0355840733478406
13_distribution_divergence/01_input_alignments/OG0000742_disco_tree2_aligned_trim.faa	0.035592636899316
13_distribution_divergence/01_input_alignments/OG0008850_disco_tree1_aligned_trim.faa	0.0355968032200481
13_distribution_divergence/01_input_alignments/OG0000964_disco_tree1_aligned_trim.faa	0.0356086044715346
13_distribution_divergence/01_input_alignments/OG0005563_disco_tree1_aligned_trim.faa	0.0356212107157566
13_distribution_divergence/01_input_alignments/OG0003447_disco_tree1_aligned_trim.faa	0.0356246934433878
13_distribution_divergence/01_input_alignments/OG0005582_disco_tree1_aligned_trim.faa	0.0356265536304745
13_distribution_divergence/01_input_alignments/OG0003446_disco_tree1_aligned_trim.faa	0.0356408362405561
13_distribution_divergence/01_input_alignments/OG0002871_disco_tree1_aligned_trim.faa	0.0356422047988086
13_distribution_divergence/01_input_alignments/OG0001620_disco_tree1_aligned_trim.faa	0.0356441892552409
13_distribution_divergence/01_input_alignments/OG0011536_disco_tree1_aligned_trim.faa	0.0356631807316762
13_distribution_divergence/01_input_alignments/OG0015157_disco_tree1_aligned_trim.faa	0.0356701055585799
13_distribution_divergence/01_input_alignments/OG0007719_disco_tree1_aligned_trim.faa	0.035673880378021
13_distribution_divergence/01_input_alignments/OG0005312_disco_tree1_aligned_trim.faa	0.0356913643583127
13_distribution_divergence/01_input_alignments/OG0003632_disco_tree1_aligned_trim.faa	0.0356982556070176
13_distribution_divergence/01_input_alignments/OG0001691_disco_tree1_aligned_trim.faa	0.0357103953128761
13_distribution_divergence/01_input_alignments/OG0005107_disco_tree1_aligned_trim.faa	0.0357124355122058
13_distribution_divergence/01_input_alignments/OG0002874_disco_tree1_aligned_trim.faa	0.0357163265229732
13_distribution_divergence/01_input_alignments/OG0011289_disco_tree1_aligned_trim.faa	0.0357182975888363
13_distribution_divergence/01_input_alignments/OG0006247_disco_tree1_aligned_trim.faa	0.0357306403451755
13_distribution_divergence/01_input_alignments/OG0007389_disco_tree1_aligned_trim.faa	0.0357320529662264
13_distribution_divergence/01_input_alignments/OG0002747_disco_tree1_aligned_trim.faa	0.0357478445223305
13_distribution_divergence/01_input_alignments/OG0005174_disco_tree1_aligned_trim.faa	0.0357729248687947
13_distribution_divergence/01_input_alignments/OG0011379_disco_tree1_aligned_trim.faa	0.035806652425347
13_distribution_divergence/01_input_alignments/OG0002684_disco_tree1_aligned_trim.faa	0.0358117753980861
13_distribution_divergence/01_input_alignments/OG0005350_disco_tree1_aligned_trim.faa	0.0358393150072909
13_distribution_divergence/01_input_alignments/OG0012722_disco_tree1_aligned_trim.faa	0.0358469347164698
13_distribution_divergence/01_input_alignments/OG0011809_disco_tree1_aligned_trim.faa	0.0359061787397614
13_distribution_divergence/01_input_alignments/OG0010313_disco_tree1_aligned_trim.faa	0.0359192382234591
13_distribution_divergence/01_input_alignments/OG0012799_disco_tree1_aligned_trim.faa	0.0359215769475153
13_distribution_divergence/01_input_alignments/OG0009082_disco_tree1_aligned_trim.faa	0.0359238206419204
13_distribution_divergence/01_input_alignments/OG0005750_disco_tree1_aligned_trim.faa	0.0359578036126769
13_distribution_divergence/01_input_alignments/OG0000520_disco_tree1_aligned_trim.faa	0.0359652334102615
13_distribution_divergence/01_input_alignments/OG0008610_disco_tree1_aligned_trim.faa	0.0359722978235524
13_distribution_divergence/01_input_alignments/OG0007121_disco_tree1_aligned_trim.faa	0.0359739958529515
13_distribution_divergence/01_input_alignments/OG0006368_disco_tree1_aligned_trim.faa	0.0359939278026099
13_distribution_divergence/01_input_alignments/OG0005191_disco_tree1_aligned_trim.faa	0.0359951194637599
13_distribution_divergence/01_input_alignments/OG0015899_disco_tree1_aligned_trim.faa	0.035995894981595
13_distribution_divergence/01_input_alignments/OG0012433_disco_tree1_aligned_trim.faa	0.0359990299381635
13_distribution_divergence/01_input_alignments/OG0004396_disco_tree1_aligned_trim.faa	0.0360333695872951
13_distribution_divergence/01_input_alignments/OG0002097_disco_tree1_aligned_trim.faa	0.0360390413145347
13_distribution_divergence/01_input_alignments/OG0009798_disco_tree1_aligned_trim.faa	0.0360676163936192
13_distribution_divergence/01_input_alignments/OG0009011_disco_tree1_aligned_trim.faa	0.0360833398848045
13_distribution_divergence/01_input_alignments/OG0007898_disco_tree1_aligned_trim.faa	0.0360918921916588
13_distribution_divergence/01_input_alignments/OG0001884_disco_tree1_aligned_trim.faa	0.036110806963716
13_distribution_divergence/01_input_alignments/OG0008310_disco_tree1_aligned_trim.faa	0.036116597859745
13_distribution_divergence/01_input_alignments/OG0000772_disco_tree1_aligned_trim.faa	0.036117497241941
13_distribution_divergence/01_input_alignments/OG0008385_disco_tree1_aligned_trim.faa	0.0361300015426541
13_distribution_divergence/01_input_alignments/OG0003129_disco_tree1_aligned_trim.faa	0.0361426873970461
13_distribution_divergence/01_input_alignments/OG0001811_disco_tree1_aligned_trim.faa	0.0361460877897808
13_distribution_divergence/01_input_alignments/OG0001978_disco_tree1_aligned_trim.faa	0.0361543212675483
13_distribution_divergence/01_input_alignments/OG0015119_disco_tree1_aligned_trim.faa	0.036154489680702
13_distribution_divergence/01_input_alignments/OG0006347_disco_tree1_aligned_trim.faa	0.0361735158636434
13_distribution_divergence/01_input_alignments/OG0011089_disco_tree1_aligned_trim.faa	0.036195443666599
13_distribution_divergence/01_input_alignments/OG0000759_disco_tree2_aligned_trim.faa	0.0361960225980806
13_distribution_divergence/01_input_alignments/OG0008564_disco_tree1_aligned_trim.faa	0.036202937056586
13_distribution_divergence/01_input_alignments/OG0000739_disco_tree1_aligned_trim.faa	0.036204566347572
13_distribution_divergence/01_input_alignments/OG0000997_disco_tree2_aligned_trim.faa	0.0362420686898679
13_distribution_divergence/01_input_alignments/OG0012869_disco_tree1_aligned_trim.faa	0.0362756144743244
13_distribution_divergence/01_input_alignments/OG0007062_disco_tree1_aligned_trim.faa	0.0362826152614698
13_distribution_divergence/01_input_alignments/OG0001035_disco_tree2_aligned_trim.faa	0.0363006762040093
13_distribution_divergence/01_input_alignments/OG0003853_disco_tree1_aligned_trim.faa	0.0363023841890297
13_distribution_divergence/01_input_alignments/OG0005151_disco_tree1_aligned_trim.faa	0.0363212956138904
13_distribution_divergence/01_input_alignments/OG0011920_disco_tree1_aligned_trim.faa	0.036333978409288
