gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Bbub_XP.006073707.2	OG14:foxP3	99.0	foxP3	94.0
Casi_XP.006876748.1	OG14:foxP3	99.0	foxP3	99.0
Scar_XP.047391408.1	OG14:foxP3	99.0	foxP3	94.0
Hamp_XP.057574707.1	OG14:foxP3	99.0	foxP3	94.0
Lcat_XP.045393738.1	OG14:foxP3	99.0	foxP3	98.0
Pafr_XP.047620716.1	OG14:foxP3	99.0	foxP3	94.0
Amel_XP.011221377.1	OG14:foxP3	99.0	foxP3	62.0
Dnov_XP.023446473.1	OG14:foxP3	99.0	foxP3	96.0
Ptig_XP.007096061.2	OG14:foxP3	99.0	foxP3	94.0
Opri_XP.058514303.1	OG14:foxP3	99.0	foxP3	95.0
Clup_NP.001161933.1	OG14:foxP3	99.0	foxP3	62.0
Mang_XP.045729506.1	OG14:foxP3	99.0	foxP3	62.0
Cdid_XP.037677000.1	OG14:foxP3	99.0	foxP3	90.0
Hsap_NP.054728.2	OG14:foxP3	99.0	foxP3	92.0
Cdro_XP.031301084.1	OG14:foxP3	99.0	foxP3	95.0
Tman_XP.004376890.1	OG14:foxP3	99.0	foxP3	100.0
Oana_XP.028909446.1	OG15:foxF2	1.0	foxF2	100.0
Oana_XP.028912286.1	OG16:foxF2	1.0	foxF2	100.0
Opri_XP.012786079.2	OG17:foxL3	100.0	foxL3	100.0
Mdom_XP.007498348.2	OG17:foxL3	100.0	foxL3	71.0
Drot_XP.045040885.2	OG17:foxL3	100.0	foxL3	93.0
Rfer_XP.032952385.1	OG17:foxL3	100.0	foxL3	93.0
Scar_XP.047390130.1	OG17:foxL3	100.0	foxL3	97.0
Oana_XP.001511921.2	OG17:foxL3	100.0	foxL3	71.0
Ttru_XP.004328913.2	OG17:foxL3	100.0	foxL3	93.0
Dnov_XP.058141662.1	OG17:foxL3	100.0	foxL3	93.0
Mmus_NP.001182057.1	OG17:foxL3	100.0	foxL3	93.0
Hsap_NP.001361767.1	OG17:foxL3	100.0	foxL3	98.0
Emax_XP.049761077.1	OG17:foxL3	100.0	foxL3	98.0
Mang_XP.045728168.1	OG17:foxL3	100.0	foxL3	93.0
Mjav_XP.036864912.1	OG17:foxL3	100.0	foxL3	93.0
Shar_XP.012398242.1	OG17:foxL3	100.0	foxL3	71.0
Cimi_XP.017363768.1	OG17:foxL3	100.0	foxL3	98.0
Hamp_XP.057605555.1	OG17:foxL3	100.0	foxL3	93.0
Pafr_XP.047635063.1	OG17:foxL3	100.0	foxL3	93.0
Tman_XP.004386032.1	OG17:foxL3	100.0	foxL3	99.0
Csim_XP.004440991.1	OG17:foxL3	100.0	foxL3	93.0
Equa_XP.046523569.1	OG17:foxL3	100.0	foxL3	93.0
Lcat_XP.045398087.1	OG17:foxL3	100.0	foxL3	98.0
Cpor_XP.003469985.1	OG17:foxL3	100.0	foxL3	92.0
Bmus_XP.036680082.1	OG17:foxL3	100.0	foxL3	93.0
Bbub_XP.044792209.1	OG17:foxL3	100.0	foxL3	93.0
Clup_XP.038394791.1	OG17:foxL3	100.0	foxL3	93.0
Casi_XP.006859950.1	OG17:foxL3	100.0	foxL3	13.0
Cdid_XP.037669698.1	OG17:foxL3	100.0	foxL3	54.0
Ptig_XP.042828254.1	OG17:foxL3	100.0	foxL3	93.0
Ggal_XP.425229.3	OG17:foxL3	100.0	foxL3	71.0
Cdro_XP.031327057.1	OG17:foxL3	100.0	foxL3	93.0
Amel_XP.034525410.1	OG17:foxL3	100.0	foxL3	93.0
Oafe_XP.007941358.1	OG17:foxL3	100.0	foxL3	13.0
Cdro_XP.031326970.1	OG18:foxP1	98.0	foxP1	98.0
Oafe_XP.007944266.1	OG18:foxP1	98.0	foxP1	4.0
Ttru_XP.033721167.1	OG18:foxP1	98.0	foxP1	4.0
Amel_XP.011217264.1	OG18:foxP1	98.0	foxP1	4.0
Mdom_XP.007500148.1	OG18:foxP1	98.0	foxP1	100.0
Opri_XP.058534843.1	OG18:foxP1	98.0	foxP1	4.0
Shar_XP.031801298.1	OG18:foxP1	98.0	foxP1	100.0
Pafr_XP.047635064.1	OG18:foxP1	98.0	foxP1	4.0
Mjav_XP.036875087.1	OG18:foxP1	98.0	foxP1	40.0
Hsap_NP.001231739.1	OG18:foxP1	98.0	foxP1	4.0
Casi_XP.006874684.1	OG18:foxP1	98.0	foxP1	4.0
Emax_XP.049718943.1	OG18:foxP1	98.0	foxP1	4.0
Mjav_XP.036860335.1	OG18:foxP1	98.0	foxP1	4.0
Pgig_XP.039707610.1	OG18:foxP1	98.0	foxP1	4.0
Drot_XP.045048358.1	OG18:foxP1	98.0	foxP1	98.0
Mmus_XP.030110934.1	OG18:foxP1	98.0	foxP1	4.0
Tman_XP.023583661.1	OG18:foxP1	98.0	foxP1	93.0
Cimi_XP.017398291.1	OG18:foxP1	98.0	foxP1	4.0
Rfer_XP.032987798.1	OG18:foxP1	98.0	foxP1	45.0
Scar_XP.047390767.1	OG18:foxP1	98.0	foxP1	40.0
Ptig_XP.042835351.1	OG18:foxP1	98.0	foxP1	4.0
Oana_XP.039766065.1	OG18:foxP1	98.0	foxP1	100.0
Equa_XP.046523540.1	OG18:foxP1	98.0	foxP1	4.0
Clup_XP.038421798.1	OG18:foxP1	98.0	foxP1	4.0
Mang_XP.054360611.1	OG18:foxP1	98.0	foxP1	8.0
Bmus_XP.036724195.1	OG18:foxP1	98.0	foxP1	13.0
Cpor_XP.005005313.1	OG18:foxP1	98.0	foxP1	92.0
Cdid_XP.037656169.1	OG18:foxP1	98.0	foxP1	57.0
Hamp_XP.057561364.1	OG18:foxP1	98.0	foxP1	4.0
Lcat_XP.045385591.1	OG18:foxP1	98.0	foxP1	4.0
Bbub_XP.044789782.1	OG18:foxP1	98.0	foxP1	22.0
Csim_XP.004419976.1	OG18:foxP1	98.0	foxP1	4.0
Dnov_XP.004482088.1	OG18:foxP1	98.0	foxP1	4.0
Ggal_XP.040502196.1	OG18:foxP1	98.0	foxP1	98.0
Tman_XP.004385433.1	OG19:foxN1	86.0	foxN1	96.0
Pafr_XP.047614767.1	OG19:foxN1	86.0	foxN1	86.0
Cdid_XP.037665986.1	OG19:foxN1	86.0	foxN1	44.0
Casi_XP.006874270.1	OG19:foxN1	86.0	foxN1	96.0
Emax_XP.049715494.1	OG19:foxN1	86.0	foxN1	86.0
Scar_XP.047401997.1	OG19:foxN1	86.0	foxN1	59.0
Oafe_XP.007935559.1	OG19:foxN1	86.0	foxN1	96.0
Ggal_XP.415816.5	OG19:foxN1	86.0	foxN1	59.0
Mmus_XP.006532328.1	OG19:foxN1	86.0	foxN1	59.0
Oana_XP.039770471.1	OG19:foxN1	86.0	foxN1	59.0
Mdom_XP.001375832.1	OG19:foxN1	86.0	foxN1	59.0
Dnov_XP.004450005.2	OG19:foxN1	86.0	foxN1	44.0
Shar_XP.031823539.1	OG19:foxN1	86.0	foxN1	59.0
Cpor_XP.023420823.1	OG19:foxN1	86.0	foxN1	59.0
Lcat_XP.045381339.1	OG19:foxN1	86.0	foxN1	48.0
Bbub_XP.025136790.1	OG19:foxN1	86.0	foxN1	86.0
Opri_XP.004593965.2	OG19:foxN1	86.0	foxN1	86.0
Bmus_XP.036693663.1	OG19:foxN1	86.0	foxN1	86.0
Drot_XP.045055001.2	OG19:foxN1	86.0	foxN1	86.0
Amel_XP.034496649.1	OG19:foxN1	86.0	foxN1	86.0
Pgig_XP.039742030.1	OG19:foxN1	86.0	foxN1	86.0
Rfer_XP.032947344.1	OG19:foxN1	86.0	foxN1	86.0
Mang_XP.045744088.1	OG19:foxN1	86.0	foxN1	86.0
Equa_XP.046533715.1	OG19:foxN1	86.0	foxN1	86.0
Cimi_XP.037599212.1	OG19:foxN1	86.0	foxN1	86.0
Mjav_XP.017515466.1	OG19:foxN1	86.0	foxN1	86.0
Hamp_XP.057571196.1	OG19:foxN1	86.0	foxN1	86.0
Hsap_XP.011523660.1	OG19:foxN1	86.0	foxN1	86.0
Ptig_XP.007076110.1	OG19:foxN1	86.0	foxN1	86.0
Ttru_XP.033703421.1	OG19:foxN1	86.0	foxN1	86.0
Cdro_XP.031324225.1	OG19:foxN1	86.0	foxN1	86.0
Csim_XP.014645264.1	OG19:foxN1	86.0	foxN1	86.0
Clup_XP.038404162.1	OG19:foxN1	86.0	foxN1	86.0
Shar_XP.003760278.3	OG20:foxF2	99.0	foxF2	99.0
Drot_XP.024408147.2	OG20:foxF2	99.0	foxF2	94.0
Mdom_XP.001378770.3	OG20:foxF2	99.0	foxF2	99.0
Casi_XP.006870627.1	OG20:foxF2	99.0	foxF2	100.0
Equa_XP.046496582.1	OG20:foxF2	99.0	foxF2	94.0
Bmus_XP.036725085.1	OG20:foxF2	99.0	foxF2	75.0
Lcat_XP.045408674.1	OG20:foxF2	99.0	foxF2	94.0
Opri_XP.012785618.3	OG20:foxF2	99.0	foxF2	100.0
Tman_XP.012414385.1	OG20:foxF2	99.0	foxF2	84.0
Mjav_XP.036867662.1	OG20:foxF2	99.0	foxF2	94.0
Cdro_XP.010975130.2	OG20:foxF2	99.0	foxF2	91.0
Hsap_NP.001443.1	OG20:foxF2	99.0	foxF2	94.0
Emax_XP.049738291.1	OG20:foxF2	99.0	foxF2	94.0
Pgig_XP.039725405.1	OG20:foxF2	99.0	foxF2	94.0
Csim_XP.004419240.1	OG20:foxF2	99.0	foxF2	94.0
Cdid_XP.037700041.1	OG20:foxF2	99.0	foxF2	84.0
Dnov_XP.023447171.2	OG20:foxF2	99.0	foxF2	84.0
Cimi_XP.017352993.2	OG20:foxF2	99.0	foxF2	94.0
Oafe_XP.007933567.1	OG20:foxF2	99.0	foxF2	99.0
Ptig_XP.042841202.1	OG20:foxF2	99.0	foxF2	94.0
Mmus_NP.034355.2	OG20:foxF2	99.0	foxF2	94.0
Scar_XP.047414417.1	OG20:foxF2	99.0	foxF2	94.0
Bbub_XP.025120520.3	OG20:foxF2	99.0	foxF2	73.0
Mang_XP.045721916.1	OG20:foxF2	99.0	foxF2	94.0
Amel_XP.034516095.1	OG20:foxF2	99.0	foxF2	94.0
Rfer_XP.032969138.1	OG20:foxF2	99.0	foxF2	94.0
Clup_XP.038439937.1	OG20:foxF2	99.0	foxF2	95.0
Ttru_XP.004311990.3	OG20:foxF2	99.0	foxF2	75.0
Pafr_XP.047651459.1	OG20:foxF2	99.0	foxF2	89.0
Hamp_XP.057555617.1	OG20:foxF2	99.0	foxF2	75.0
Ggal_XP.046759228.1	OG21:NA	100.0	NA	NA
Mdom_XP.007491677.2	OG21:NA	100.0	NA	NA
Shar_XP.031817418.1	OG21:NA	100.0	NA	NA
Oana_XP.028911073.1	OG22:foxL2	98.0	foxL2	98.0
Rfer_XP.032988626.1	OG22:foxL2	98.0	foxL2	49.0
Ggal_NP.001012630.1	OG22:foxL2	98.0	foxL2	98.0
Mdom_XP.007494005.2	OG22:foxL2	98.0	foxL2	49.0
Emax_XP.049726166.1	OG22:foxL2	98.0	foxL2	56.0
Hsap_NP.075555.1	OG22:foxL2	98.0	foxL2	56.0
Amel_XP.034517711.1	OG22:foxL2	98.0	foxL2	49.0
Drot_XP.024421665.2	OG22:foxL2	98.0	foxL2	49.0
Mang_XP.045719675.1	OG22:foxL2	98.0	foxL2	49.0
Tman_XP.004381516.1	OG22:foxL2	98.0	foxL2	100.0
Casi_XP.006846679.1	OG22:foxL2	98.0	foxL2	97.0
Csim_XP.004419996.1	OG22:foxL2	98.0	foxL2	49.0
Mmus_NP.036150.1	OG22:foxL2	98.0	foxL2	56.0
Pafr_XP.047639332.1	OG22:foxL2	98.0	foxL2	49.0
Bbub_XP.025146742.1	OG22:foxL2	98.0	foxL2	49.0
Opri_XP.012783325.2	OG22:foxL2	98.0	foxL2	98.0
Shar_XP.031815678.1	OG22:foxL2	98.0	foxL2	49.0
Hamp_XP.057595697.1	OG22:foxL2	98.0	foxL2	49.0
Cimi_XP.017379188.1	OG22:foxL2	98.0	foxL2	56.0
Cdid_XP.037683851.1	OG22:foxL2	98.0	foxL2	97.0
Equa_XP.046508064.1	OG22:foxL2	98.0	foxL2	49.0
Mjav_XP.036847828.1	OG22:foxL2	98.0	foxL2	49.0
Cdro_XP.031299319.1	OG22:foxL2	98.0	foxL2	49.0
Lcat_XP.045411920.1	OG22:foxL2	98.0	foxL2	56.0
Clup_XP.038426115.1	OG22:foxL2	98.0	foxL2	90.0
Cpor_XP.023415973.1	OG22:foxL2	98.0	foxL2	56.0
Ptig_XP.042812852.1	OG22:foxL2	98.0	foxL2	49.0
Oafe_XP.007945699.1	OG22:foxL2	98.0	foxL2	97.0
Ttru_XP.019789813.1	OG22:foxL2	98.0	foxL2	49.0
Pgig_XP.039692762.1	OG22:foxL2	98.0	foxL2	49.0
Bmus_XP.036707130.1	OG22:foxL2	98.0	foxL2	49.0
Scar_XP.047420926.1	OG22:foxL2	98.0	foxL2	56.0
Oana_XP.028902621.2	OG23:foxI3	99.0	foxI3	99.0
Bmus_XP.036729925.1	OG23:foxI3	99.0	foxI3	99.0
Lcat_XP.045404844.1	OG23:foxI3	99.0	foxI3	99.0
Casi_XP.006875916.1	OG23:foxI3	99.0	foxI3	99.0
Dnov_XP.004472353.2	OG23:foxI3	99.0	foxI3	99.0
Emax_XP.049713621.1	OG23:foxI3	99.0	foxI3	99.0
Csim_XP.004437309.2	OG23:foxI3	99.0	foxI3	99.0
Cimi_XP.017392139.1	OG23:foxI3	99.0	foxI3	99.0
Bbub_XP.025116942.2	OG23:foxI3	99.0	foxI3	99.0
Pgig_XP.039708536.1	OG23:foxI3	99.0	foxI3	99.0
Cdid_XP.037663497.1	OG23:foxI3	99.0	foxI3	92.0
Tman_XP.004390712.1	OG23:foxI3	99.0	foxI3	100.0
Clup_NP.001129118.1	OG23:foxI3	99.0	foxI3	99.0
Opri_XP.004590794.2	OG23:foxI3	99.0	foxI3	99.0
Pafr_XP.047635149.1	OG23:foxI3	99.0	foxI3	99.0
Hamp_XP.057599300.1	OG23:foxI3	99.0	foxI3	99.0
Mang_XP.045739697.1	OG23:foxI3	99.0	foxI3	99.0
Amel_XP.002922377.3	OG23:foxI3	99.0	foxI3	99.0
Ttru_XP.033694400.1	OG23:foxI3	99.0	foxI3	99.0
Scar_XP.047393964.1	OG23:foxI3	99.0	foxI3	92.0
Hsap_NP.001129121.1	OG23:foxI3	99.0	foxI3	99.0
Mmus_NP.001094934.1	OG23:foxI3	99.0	foxI3	99.0
Rfer_XP.032980088.1	OG23:foxI3	99.0	foxI3	99.0
Ptig_XP.042837881.1	OG23:foxI3	99.0	foxI3	99.0
Equa_XP.046517777.1	OG23:foxI3	99.0	foxI3	99.0
Cdro_XP.010996180.2	OG23:foxI3	99.0	foxI3	99.0
Mjav_XP.017536768.2	OG23:foxI3	99.0	foxI3	99.0
Oafe_XP.007952295.1	OG23:foxI3	99.0	foxI3	99.0
Drot_XP.024408151.2	OG23:foxI3	99.0	foxI3	99.0
Oana_XP.028931929.2	OG24:foxL1	100.0	foxL1	100.0
Bbub_XP.006047558.1	OG24:foxL1	100.0	foxL1	84.0
Mdom_XP.056674514.1	OG24:foxL1	100.0	foxL1	88.0
Oafe_XP.007937407.1	OG24:foxL1	100.0	foxL1	97.0
Mjav_XP.036849629.1	OG24:foxL1	100.0	foxL1	84.0
Rfer_XP.032984676.1	OG24:foxL1	100.0	foxL1	84.0
Hamp_XP.057569166.1	OG24:foxL1	100.0	foxL1	84.0
Pgig_XP.039744660.1	OG24:foxL1	100.0	foxL1	84.0
Dnov_XP.058135467.1	OG24:foxL1	100.0	foxL1	92.0
Csim_XP.004437100.1	OG24:foxL1	100.0	foxL1	84.0
Casi_XP.006860180.1	OG24:foxL1	100.0	foxL1	93.0
Opri_XP.004584130.2	OG24:foxL1	100.0	foxL1	84.0
Clup_XP.038394040.1	OG24:foxL1	100.0	foxL1	84.0
Hsap_NP.005241.1	OG24:foxL1	100.0	foxL1	84.0
Drot_XP.024411663.1	OG24:foxL1	100.0	foxL1	84.0
Amel_XP.002913428.1	OG24:foxL1	100.0	foxL1	84.0
Cdro_XP.031292484.1	OG24:foxL1	100.0	foxL1	84.0
Cimi_XP.017399161.1	OG24:foxL1	100.0	foxL1	84.0
Cdid_XP.037671791.1	OG24:foxL1	100.0	foxL1	84.0
Ttru_XP.004312143.1	OG24:foxL1	100.0	foxL1	84.0
Rfer_XP.032984241.1	OG24:foxL1	100.0	foxL1	84.0
Ptig_XP.042825075.1	OG24:foxL1	100.0	foxL1	84.0
Bmus_XP.036688240.1	OG24:foxL1	100.0	foxL1	96.0
Tman_XP.004377800.1	OG24:foxL1	100.0	foxL1	100.0
Mang_XP.045746246.1	OG24:foxL1	100.0	foxL1	84.0
Shar_XP.031806032.1	OG24:foxL1	100.0	foxL1	88.0
Mmus_NP.032050.2	OG24:foxL1	100.0	foxL1	93.0
Pafr_XP.047648182.1	OG24:foxL1	100.0	foxL1	84.0
Equa_XP.046536521.1	OG24:foxL1	100.0	foxL1	84.0
Scar_XP.047385703.1	OG24:foxL1	100.0	foxL1	84.0
Ggal_XP.001231599.5	OG24:foxL1	100.0	foxL1	86.0
Emax_XP.049720646.1	OG24:foxL1	100.0	foxL1	84.0
Lcat_XP.045389091.1	OG24:foxL1	100.0	foxL1	84.0
Ggal_XP.004948470.2	OG25:foxP4	100.0	foxP4	100.0
Casi_XP.006860505.1	OG25:foxP4	100.0	foxP4	73.0
Equa_XP.046496143.1	OG25:foxP4	100.0	foxP4	61.0
Cdid_XP.037698927.1	OG25:foxP4	100.0	foxP4	15.0
Mdom_XP.056674181.1	OG25:foxP4	100.0	foxP4	100.0
Oafe_XP.007934458.1	OG25:foxP4	100.0	foxP4	73.0
Opri_XP.058519292.1	OG25:foxP4	100.0	foxP4	15.0
Mmus_XP.017173175.1	OG25:foxP4	100.0	foxP4	86.0
Rfer_XP.032956861.1	OG25:foxP4	100.0	foxP4	12.0
Hsap_XP.011512591.1	OG25:foxP4	100.0	foxP4	15.0
Ptig_XP.042842255.1	OG25:foxP4	100.0	foxP4	61.0
Ttru_XP.033720169.1	OG25:foxP4	100.0	foxP4	12.0
Mang_XP.045722826.1	OG25:foxP4	100.0	foxP4	61.0
Mjav_XP.036861021.1	OG25:foxP4	100.0	foxP4	17.0
Cimi_XP.017402725.1	OG25:foxP4	100.0	foxP4	15.0
Clup_XP.038409938.1	OG25:foxP4	100.0	foxP4	61.0
Shar_XP.031820748.1	OG25:foxP4	100.0	foxP4	100.0
Lcat_XP.045397843.1	OG25:foxP4	100.0	foxP4	61.0
Pgig_XP.039710787.1	OG25:foxP4	100.0	foxP4	28.0
Drot_XP.053769706.1	OG25:foxP4	100.0	foxP4	73.0
Bmus_XP.036725368.1	OG25:foxP4	100.0	foxP4	35.0
Amel_XP.002914563.3	OG25:foxP4	100.0	foxP4	61.0
Csim_XP.004424223.1	OG25:foxP4	100.0	foxP4	61.0
Oana_XP.028925009.1	OG25:foxP4	100.0	foxP4	100.0
Hamp_XP.057555834.1	OG25:foxP4	100.0	foxP4	86.0
Pafr_XP.047653356.1	OG25:foxP4	100.0	foxP4	15.0
Cpor_XP.003473920.1	OG25:foxP4	100.0	foxP4	86.0
Scar_XP.047414507.1	OG25:foxP4	100.0	foxP4	86.0
Emax_XP.049747581.1	OG25:foxP4	100.0	foxP4	15.0
Tman_XP.004379494.1	OG25:foxP4	100.0	foxP4	99.0
Dnov_XP.058162686.1	OG25:foxP4	100.0	foxP4	12.0
Bbub_XP.025125991.2	OG25:foxP4	100.0	foxP4	99.0
Cdro_XP.031290589.1	OG25:foxP4	100.0	foxP4	87.0
Bmus_XP.036718879.1	OG26:foxP2	97.0	foxP2	97.0
Ttru_XP.019780690.1	OG26:foxP2	97.0	foxP2	36.0
Lcat_XP.045420440.1	OG26:foxP2	97.0	foxP2	1.0
Pgig_XP.039716577.1	OG26:foxP2	97.0	foxP2	12.0
Csim_XP.004418850.1	OG26:foxP2	97.0	foxP2	1.0
Shar_XP.031794706.1	OG26:foxP2	97.0	foxP2	1.0
Equa_XP.046526335.1	OG26:foxP2	97.0	foxP2	1.0
Cdro_XP.031311093.1	OG26:foxP2	97.0	foxP2	1.0
Amel_XP.034526782.1	OG26:foxP2	97.0	foxP2	1.0
Ptig_XP.042826228.1	OG26:foxP2	97.0	foxP2	1.0
Opri_XP.058510875.1	OG26:foxP2	97.0	foxP2	1.0
Cpor_XP.013013912.1	OG26:foxP2	97.0	foxP2	1.0
Casi_XP.006859359.1	OG26:foxP2	97.0	foxP2	1.0
Oana_XP.028928988.1	OG26:foxP2	97.0	foxP2	1.0
Pafr_XP.047618861.1	OG26:foxP2	97.0	foxP2	1.0
Oafe_XP.007942246.1	OG26:foxP2	97.0	foxP2	12.0
Hsap_NP.683696.2	OG26:foxP2	97.0	foxP2	1.0
Mdom_XP.007504226.1	OG26:foxP2	97.0	foxP2	1.0
Ggal_XP.025007337.1	OG26:foxP2	97.0	foxP2	1.0
Dnov_XP.058153204.1	OG26:foxP2	97.0	foxP2	1.0
Bbub_XP.044802585.1	OG26:foxP2	97.0	foxP2	1.0
Cimi_XP.017390531.1	OG26:foxP2	97.0	foxP2	1.0
Rfer_XP.032954948.1	OG26:foxP2	97.0	foxP2	88.0
Hamp_XP.057586867.1	OG26:foxP2	97.0	foxP2	1.0
Mmus_XP.036021645.1	OG26:foxP2	97.0	foxP2	1.0
Mjav_XP.036883368.1	OG26:foxP2	97.0	foxP2	1.0
Emax_XP.049750594.1	OG26:foxP2	97.0	foxP2	1.0
Cdid_XP.037692269.1	OG26:foxP2	97.0	foxP2	12.0
Drot_XP.053782699.1	OG26:foxP2	97.0	foxP2	1.0
Scar_XP.047417295.1	OG26:foxP2	97.0	foxP2	1.0
Mang_XP.045720337.1	OG26:foxP2	97.0	foxP2	1.0
Tman_XP.004382624.1	OG26:foxP2	97.0	foxP2	66.0
Clup_XP.038413332.1	OG26:foxP2	97.0	foxP2	1.0
Cdid_XP.037688024.1	OG27:NA	1.0	NA	NA
Dnov_XP.058148549.1	OG28:NA	1.0	NA	NA
Ggal_XP.414186.5	OG29:foxF1	100.0	foxF1	100.0
Emax_XP.049720665.1	OG29:foxF1	100.0	foxF1	60.0
Mdom_XP.001365832.4	OG29:foxF1	100.0	foxF1	97.0
Hsap_NP.001442.2	OG29:foxF1	100.0	foxF1	60.0
Clup_XP.038394042.1	OG29:foxF1	100.0	foxF1	60.0
Mjav_XP.017511561.2	OG29:foxF1	100.0	foxF1	60.0
Cimi_XP.017399155.2	OG29:foxF1	100.0	foxF1	60.0
Bbub_XP.006047564.2	OG29:foxF1	100.0	foxF1	60.0
Dnov_XP.058135594.1	OG29:foxF1	100.0	foxF1	60.0
Drot_XP.053772163.1	OG29:foxF1	100.0	foxF1	60.0
Tman_XP.004377797.2	OG29:foxF1	100.0	foxF1	64.0
Bmus_XP.036688072.1	OG29:foxF1	100.0	foxF1	60.0
Oana_XP.028931561.1	OG29:foxF1	100.0	foxF1	97.0
Pafr_XP.047645925.1	OG29:foxF1	100.0	foxF1	60.0
Scar_XP.047385701.1	OG29:foxF1	100.0	foxF1	60.0
Lcat_XP.045389195.1	OG29:foxF1	100.0	foxF1	60.0
Shar_XP.003758519.2	OG29:foxF1	100.0	foxF1	97.0
Amel_XP.002913450.2	OG29:foxF1	100.0	foxF1	60.0
Opri_XP.058530279.1	OG29:foxF1	100.0	foxF1	60.0
Pgig_XP.039744668.1	OG29:foxF1	100.0	foxF1	60.0
Casi_XP.006860182.1	OG29:foxF1	100.0	foxF1	60.0
Mmus_NP.034556.2	OG29:foxF1	100.0	foxF1	60.0
Cdid_XP.037671853.1	OG29:foxF1	100.0	foxF1	93.0
Cpor_XP.003460772.2	OG29:foxF1	100.0	foxF1	60.0
Equa_XP.046538978.1	OG29:foxF1	100.0	foxF1	60.0
Ptig_XP.007082882.2	OG29:foxF1	100.0	foxF1	60.0
Csim_XP.014648135.1	OG29:foxF1	100.0	foxF1	60.0
Cdro_XP.031292478.1	OG29:foxF1	100.0	foxF1	60.0
Rfer_XP.032985403.1	OG29:foxF1	100.0	foxF1	60.0
Mang_XP.045746573.2	OG29:foxF1	100.0	foxF1	60.0
Hamp_XP.057568154.1	OG29:foxF1	100.0	foxF1	60.0
Oafe_XP.007937340.1	OG29:foxF1	100.0	foxF1	96.0
Ttru_XP.033700961.1	OG29:foxF1	100.0	foxF1	60.0
Mdom_XP.056669097.1	OG30:NA	1.0	NA	NA
Shar_XP.031805673.1	OG31:NA	1.0	NA	NA
Ggal_XP.425714.5	OG32:foxS1	99.0	foxS1	99.0
Clup_XP.038427866.1	OG32:foxS1	99.0	foxS1	85.0
Hsap_NP.004109.1	OG32:foxS1	99.0	foxS1	87.0
Pgig_XP.039719969.1	OG32:foxS1	99.0	foxS1	85.0
Bmus_XP.036682343.1	OG32:foxS1	99.0	foxS1	43.0
Mdom_XP.001364156.2	OG32:foxS1	99.0	foxS1	100.0
Amel_XP.002918325.1	OG32:foxS1	99.0	foxS1	85.0
Shar_XP.031809982.1	OG32:foxS1	99.0	foxS1	100.0
Bbub_XP.025119474.1	OG32:foxS1	99.0	foxS1	43.0
Casi_XP.006860769.1	OG32:foxS1	99.0	foxS1	51.0
Cdro_XP.010992198.2	OG32:foxS1	99.0	foxS1	43.0
Mang_XP.045741514.1	OG32:foxS1	99.0	foxS1	85.0
Pafr_XP.047627330.1	OG32:foxS1	99.0	foxS1	100.0
Dnov_XP.004464085.1	OG32:foxS1	99.0	foxS1	98.0
Opri_XP.004585763.2	OG32:foxS1	99.0	foxS1	87.0
Cpor_XP.003476682.1	OG32:foxS1	99.0	foxS1	87.0
Mjav_XP.017509202.2	OG32:foxS1	99.0	foxS1	26.0
Csim_XP.004442549.2	OG32:foxS1	99.0	foxS1	85.0
Rfer_XP.032950864.1	OG32:foxS1	99.0	foxS1	85.0
Equa_XP.046536068.1	OG32:foxS1	99.0	foxS1	85.0
Scar_XP.047396619.1	OG32:foxS1	99.0	foxS1	87.0
Tman_XP.023581200.1	OG32:foxS1	99.0	foxS1	51.0
Lcat_XP.045385439.1	OG32:foxS1	99.0	foxS1	87.0
Emax_XP.049725743.1	OG32:foxS1	99.0	foxS1	87.0
Mmus_NP.034356.1	OG32:foxS1	99.0	foxS1	43.0
Ttru_XP.033696063.1	OG32:foxS1	99.0	foxS1	43.0
Ptig_XP.007073610.2	OG32:foxS1	99.0	foxS1	85.0
Hamp_XP.057559118.1	OG32:foxS1	99.0	foxS1	43.0
Drot_XP.024415665.3	OG32:foxS1	99.0	foxS1	44.0
Cimi_XP.017370299.1	OG32:foxS1	99.0	foxS1	87.0
Oafe_XP.007932722.1	OG32:foxS1	99.0	foxS1	98.0
Cdid_XP.037667492.1	OG32:foxS1	99.0	foxS1	98.0
Ggal_XP.015135808.1	OG33:foxB2	98.0	foxB2	98.0
Pafr_XP.047625507.1	OG33:foxB2	98.0	foxB2	21.0
Shar_XP.012398564.2	OG33:foxB2	98.0	foxB2	51.0
Csim_XP.004439686.1	OG33:foxB2	98.0	foxB2	21.0
Scar_XP.047379799.1	OG33:foxB2	98.0	foxB2	18.0
Cdro_XP.031305772.1	OG33:foxB2	98.0	foxB2	21.0
Equa_XP.046519944.1	OG33:foxB2	98.0	foxB2	21.0
Bbub_XP.006067725.3	OG33:foxB2	98.0	foxB2	21.0
Cimi_XP.017398753.1	OG33:foxB2	98.0	foxB2	18.0
Mmus_NP.032049.1	OG33:foxB2	98.0	foxB2	18.0
Pgig_XP.039724438.1	OG33:foxB2	98.0	foxB2	21.0
Lcat_XP.045418554.1	OG33:foxB2	98.0	foxB2	18.0
Casi_XP.006834992.1	OG33:foxB2	98.0	foxB2	100.0
Mdom_XP.003341714.1	OG33:foxB2	98.0	foxB2	51.0
