gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Casi_XP.006867010.1	OG20:sox-5	1.0	sox-5	1.0
Mdom_XP.001368820.2	OG21:sox-2	73.0	sox-2	73.0
Csim_XP.004424739.1	OG21:sox-2	73.0	sox-2	25.0
Emax_XP.049730807.1	OG21:sox-2	73.0	sox-2	93.0
Casi_XP.006869879.1	OG21:sox-2	73.0	sox-2	90.0
Ptig_XP.042855191.1	OG21:sox-2	73.0	sox-2	25.0
Ggal_NP.990519.3	OG21:sox-2	73.0	sox-2	84.0
Clup_XP.038439395.1	OG21:sox-2	73.0	sox-2	97.0
Equa_XP.046515240.1	OG21:sox-2	73.0	sox-2	97.0
Hamp_XP.057595873.1	OG21:sox-2	73.0	sox-2	97.0
Hsap_NP.003097.1	OG21:sox-2	73.0	sox-2	93.0
Shar_XP.031813587.1	OG21:sox-2	73.0	sox-2	82.0
Mang_XP.045719633.1	OG21:sox-2	73.0	sox-2	97.0
Scar_XP.047420710.1	OG21:sox-2	73.0	sox-2	25.0
Tman_XP.023592536.1	OG21:sox-2	73.0	sox-2	100.0
Bbub_XP.006056297.2	OG21:sox-2	73.0	sox-2	25.0
Rfer_XP.032989610.1	OG21:sox-2	73.0	sox-2	25.0
Lcat_XP.045395708.1	OG21:sox-2	73.0	sox-2	92.0
Opri_XP.058518203.1	OG21:sox-2	73.0	sox-2	92.0
Oana_XP.028928807.1	OG21:sox-2	73.0	sox-2	84.0
Bmus_XP.036705414.1	OG21:sox-2	73.0	sox-2	97.0
Mmus_NP.035573.3	OG21:sox-2	73.0	sox-2	92.0
Cdid_XP.037695755.1	OG21:sox-2	73.0	sox-2	93.0
Pgig_XP.039706608.1	OG21:sox-2	73.0	sox-2	25.0
Oafe_XP.007934094.1	OG21:sox-2	73.0	sox-2	25.0
Pafr_XP.047643165.1	OG21:sox-2	73.0	sox-2	93.0
Dnov_XP.004477690.1	OG21:sox-2	73.0	sox-2	93.0
Cimi_XP.017393930.1	OG21:sox-2	73.0	sox-2	90.0
Drot_XP.053774095.1	OG21:sox-2	73.0	sox-2	83.0
Amel_XP.034518206.1	OG21:sox-2	73.0	sox-2	25.0
Cdro_XP.010974669.2	OG21:sox-2	73.0	sox-2	25.0
Mjav_XP.017496634.2	OG21:sox-2	73.0	sox-2	25.0
Ttru_XP.004311832.3	OG21:sox-2	73.0	sox-2	97.0
Oana_XP.028931165.1	OG22:sox-14	99.0	sox-14	99.0
Mdom_XP.007493983.1	OG22:sox-14	99.0	sox-14	76.0
Scar_XP.047419052.1	OG22:sox-14	99.0	sox-14	99.0
Cdid_XP.037683894.1	OG22:sox-14	99.0	sox-14	99.0
Bmus_XP.036707689.1	OG22:sox-14	99.0	sox-14	99.0
Mjav_XP.017531607.1	OG22:sox-14	99.0	sox-14	99.0
Casi_XP.006846671.1	OG22:sox-14	99.0	sox-14	100.0
Pafr_XP.047610665.1	OG22:sox-14	99.0	sox-14	99.0
Hamp_XP.057595112.1	OG22:sox-14	99.0	sox-14	99.0
Amel_XP.002923375.1	OG22:sox-14	99.0	sox-14	99.0
Csim_XP.004419391.1	OG22:sox-14	99.0	sox-14	99.0
Cpor_XP.003476788.1	OG22:sox-14	99.0	sox-14	99.0
Hsap_NP.004180.1	OG22:sox-14	99.0	sox-14	99.0
Clup_XP.038426113.1	OG22:sox-14	99.0	sox-14	99.0
Bbub_XP.025147052.1	OG22:sox-14	99.0	sox-14	99.0
Rfer_XP.032988974.1	OG22:sox-14	99.0	sox-14	99.0
Equa_XP.046511648.1	OG22:sox-14	99.0	sox-14	99.0
Drot_XP.024422013.1	OG22:sox-14	99.0	sox-14	99.0
Lcat_XP.045395088.1	OG22:sox-14	99.0	sox-14	99.0
Opri_XP.004588396.1	OG22:sox-14	99.0	sox-14	99.0
Pgig_XP.039692761.1	OG22:sox-14	99.0	sox-14	99.0
Ptig_XP.042813213.1	OG22:sox-14	99.0	sox-14	99.0
Ttru_XP.019789673.1	OG22:sox-14	99.0	sox-14	99.0
Cimi_XP.017383705.1	OG22:sox-14	99.0	sox-14	99.0
Emax_XP.049726472.1	OG22:sox-14	99.0	sox-14	99.0
Mang_XP.045719678.1	OG22:sox-14	99.0	sox-14	99.0
Oafe_XP.007935393.1	OG22:sox-14	99.0	sox-14	100.0
Ggal_NP.990092.1	OG22:sox-14	99.0	sox-14	76.0
Tman_XP.004381489.1	OG22:sox-14	99.0	sox-14	100.0
Dnov_XP.004453833.1	OG22:sox-14	99.0	sox-14	99.0
Shar_XP.012400053.1	OG22:sox-14	99.0	sox-14	76.0
Mmus_NP.035570.1	OG22:sox-14	99.0	sox-14	99.0
Cdro_XP.010975059.1	OG22:sox-14	99.0	sox-14	99.0
Ggal_NP.001383603.1	OG23:sox-21	100.0	sox-21	100.0
Mang_XP.045726097.1	OG23:sox-21	100.0	sox-21	96.0
Rfer_XP.032959615.1	OG23:sox-21	100.0	sox-21	96.0
Bmus_XP.036687740.1	OG23:sox-21	100.0	sox-21	96.0
Dnov_XP.058132486.1	OG23:sox-21	100.0	sox-21	96.0
Equa_XP.046520974.1	OG23:sox-21	100.0	sox-21	96.0
Drot_XP.053772754.1	OG23:sox-21	100.0	sox-21	96.0
Opri_XP.058526666.1	OG23:sox-21	100.0	sox-21	96.0
Cdid_XP.037656473.1	OG23:sox-21	100.0	sox-21	96.0
Csim_XP.014637259.1	OG23:sox-21	100.0	sox-21	96.0
Shar_XP.031814415.1	OG23:sox-21	100.0	sox-21	96.0
Ttru_XP.033699347.1	OG23:sox-21	100.0	sox-21	96.0
Tman_XP.004371490.1	OG23:sox-21	100.0	sox-21	96.0
Mmus_NP.808421.1	OG23:sox-21	100.0	sox-21	96.0
Oana_XP.001512271.3	OG23:sox-21	100.0	sox-21	96.0
Clup_XP.038425312.1	OG23:sox-21	100.0	sox-21	96.0
Ptig_XP.042813926.1	OG23:sox-21	100.0	sox-21	96.0
Amel_XP.034519700.1	OG23:sox-21	100.0	sox-21	96.0
Casi_XP.006832065.1	OG23:sox-21	100.0	sox-21	96.0
Hamp_XP.057563720.1	OG23:sox-21	100.0	sox-21	96.0
Cdro_XP.031322066.1	OG23:sox-21	100.0	sox-21	96.0
Mang_XP.045726110.1	OG23:sox-21	100.0	sox-21	96.0
Pgig_XP.039693387.1	OG23:sox-21	100.0	sox-21	96.0
Mjav_XP.036880860.1	OG23:sox-21	100.0	sox-21	96.0
Scar_XP.047410577.1	OG23:sox-21	100.0	sox-21	96.0
Pafr_XP.047612344.1	OG23:sox-21	100.0	sox-21	96.0
Oafe_XP.007942198.1	OG23:sox-21	100.0	sox-21	96.0
Cimi_XP.017399045.1	OG23:sox-21	100.0	sox-21	96.0
Mdom_XP.007501455.1	OG23:sox-21	100.0	sox-21	96.0
Bbub_XP.025118466.2	OG23:sox-21	100.0	sox-21	96.0
Lcat_XP.045423694.1	OG23:sox-21	100.0	sox-21	96.0
Hsap_NP.009015.1	OG23:sox-21	100.0	sox-21	96.0
Emax_XP.049709053.1	OG23:sox-21	100.0	sox-21	96.0
Scar_XP.047405480.1	OG24:NA	14.0	sox-5	14.0
Opri_XP.058511892.1	OG24:NA	14.0	sox-5	97.0
Scar_XP.047405480.1	OG25:sox-5	14.0	sox-5	14.0
Mmus_XP.006506994.1	OG25:sox-5	14.0	sox-5	100.0
Bmus_XP.036693736.1	OG26:sox-9	96.0	sox-9	96.0
Hamp_XP.057573119.1	OG26:sox-9	96.0	sox-9	10.0
Ggal_NP.989612.1	OG26:sox-9	96.0	sox-9	85.0
Drot_XP.024429046.1	OG26:sox-9	96.0	sox-9	52.0
Tman_XP.004374235.1	OG26:sox-9	96.0	sox-9	91.0
Cimi_XP.017391090.1	OG26:sox-9	96.0	sox-9	10.0
Clup_NP.001002978.1	OG26:sox-9	96.0	sox-9	8.0
Dnov_XP.058140625.1	OG26:sox-9	96.0	sox-9	28.0
Opri_XP.004593006.1	OG26:sox-9	96.0	sox-9	8.0
Casi_XP.006872359.1	OG26:sox-9	96.0	sox-9	52.0
Cdro_XP.031304465.1	OG26:sox-9	96.0	sox-9	52.0
Mjav_XP.017519930.2	OG26:sox-9	96.0	sox-9	10.0
Csim_XP.004432762.1	OG26:sox-9	96.0	sox-9	29.0
Ptig_XP.042822833.1	OG26:sox-9	96.0	sox-9	8.0
Equa_XP.046530969.1	OG26:sox-9	96.0	sox-9	40.0
Emax_XP.049717106.1	OG26:sox-9	96.0	sox-9	10.0
Oana_XP.001506094.2	OG26:sox-9	96.0	sox-9	85.0
Rfer_XP.032945891.1	OG26:sox-9	96.0	sox-9	29.0
Ttru_XP.033703168.1	OG26:sox-9	96.0	sox-9	65.0
Amel_XP.019660087.2	OG26:sox-9	96.0	sox-9	8.0
Mang_XP.045743969.1	OG26:sox-9	96.0	sox-9	8.0
Pafr_XP.047614296.1	OG26:sox-9	96.0	sox-9	24.0
Scar_XP.047398689.1	OG26:sox-9	96.0	sox-9	78.0
Bbub_XP.025135172.2	OG26:sox-9	96.0	sox-9	65.0
Shar_XP.003768593.1	OG26:sox-9	96.0	sox-9	85.0
Hsap_NP.000337.1	OG26:sox-9	96.0	sox-9	10.0
Mmus_NP.035578.3	OG26:sox-9	96.0	sox-9	23.0
Oafe_XP.007957879.1	OG26:sox-9	96.0	sox-9	85.0
Cdid_XP.037664998.1	OG26:sox-9	96.0	sox-9	28.0
Lcat_XP.045425568.1	OG26:sox-9	96.0	sox-9	10.0
Pgig_XP.039715158.1	OG26:sox-9	96.0	sox-9	10.0
Ggal_XP.015139949.1	OG27:sox-10	100.0	sox-10	100.0
Mmus_NP.035567.1	OG27:sox-10	100.0	sox-10	96.0
Csim_XP.004437902.1	OG27:sox-10	100.0	sox-10	96.0
Hsap_NP.008872.1	OG27:sox-10	100.0	sox-10	96.0
Mjav_XP.036862891.1	OG27:sox-10	100.0	sox-10	96.0
Oafe_XP.007939944.1	OG27:sox-10	100.0	sox-10	96.0
Opri_XP.004589571.1	OG27:sox-10	100.0	sox-10	96.0
Scar_XP.047407584.1	OG27:sox-10	100.0	sox-10	96.0
Mang_XP.045728505.1	OG27:sox-10	100.0	sox-10	96.0
Cdro_XP.031319106.1	OG27:sox-10	100.0	sox-10	96.0
Shar_XP.031797111.1	OG27:sox-10	100.0	sox-10	99.0
Cimi_XP.017364446.1	OG27:sox-10	100.0	sox-10	96.0
Ttru_XP.033721970.1	OG27:sox-10	100.0	sox-10	96.0
Dnov_XP.004466267.1	OG27:sox-10	100.0	sox-10	96.0
Ptig_XP.042849176.1	OG27:sox-10	100.0	sox-10	96.0
Tman_XP.004373905.1	OG27:sox-10	100.0	sox-10	96.0
Cpor_XP.003470533.2	OG27:sox-10	100.0	sox-10	99.0
Hamp_XP.057599512.1	OG27:sox-10	100.0	sox-10	96.0
Oana_XP.028934366.1	OG27:sox-10	100.0	sox-10	99.0
Amel_XP.034500270.1	OG27:sox-10	100.0	sox-10	96.0
Casi_XP.006865257.1	OG27:sox-10	100.0	sox-10	96.0
Bbub_XP.006071428.1	OG27:sox-10	100.0	sox-10	96.0
Cdid_XP.037702433.1	OG27:sox-10	100.0	sox-10	96.0
Lcat_XP.045408856.1	OG27:sox-10	100.0	sox-10	96.0
Equa_XP.046502255.1	OG27:sox-10	100.0	sox-10	96.0
Pgig_XP.039733644.1	OG27:sox-10	100.0	sox-10	96.0
Clup_XP.038406550.1	OG27:sox-10	100.0	sox-10	96.0
Rfer_XP.032973012.1	OG27:sox-10	100.0	sox-10	96.0
Emax_XP.049740365.1	OG27:sox-10	100.0	sox-10	96.0
Drot_XP.024434928.2	OG27:sox-10	100.0	sox-10	96.0
Pafr_XP.047642247.1	OG27:sox-10	100.0	sox-10	96.0
Mdom_XP.001381534.3	OG27:sox-10	100.0	sox-10	99.0
Bmus_XP.036720803.1	OG27:sox-10	100.0	sox-10	96.0
Hsap_XP.011519134.2	OG28:sox-5	1.0	sox-5	100.0
Lcat_XP.045410158.1	OG29:NA	1.0	sox-5	92.0
Oana_XP.028925314.1	OG30:sox-13	99.0	sox-13	99.0
Pafr_XP.047607942.1	OG30:sox-13	99.0	sox-13	84.0
Shar_XP.003767655.1	OG30:sox-13	99.0	sox-13	99.0
Ggal_XP.015154614.2	OG30:sox-13	99.0	sox-13	99.0
Mdom_XP.056671743.1	OG30:sox-13	99.0	sox-13	99.0
Ttru_XP.033708141.1	OG30:sox-13	99.0	sox-13	84.0
Cpor_XP.013013443.1	OG30:sox-13	99.0	sox-13	84.0
Bmus_XP.036684089.1	OG30:sox-13	99.0	sox-13	84.0
Mang_XP.054363913.1	OG30:sox-13	99.0	sox-13	84.0
Tman_XP.023586088.1	OG30:sox-13	99.0	sox-13	98.0
Hamp_XP.057585117.1	OG30:sox-13	99.0	sox-13	84.0
Cdro_XP.031294667.1	OG30:sox-13	99.0	sox-13	84.0
Drot_XP.024430737.2	OG30:sox-13	99.0	sox-13	84.0
Dnov_XP.058130986.1	OG30:sox-13	99.0	sox-13	93.0
Mjav_XP.017506787.2	OG30:sox-13	99.0	sox-13	84.0
Amel_XP.034522993.1	OG30:sox-13	99.0	sox-13	84.0
Mmus_XP.011246247.1	OG30:sox-13	99.0	sox-13	84.0
Scar_XP.047376454.1	OG30:sox-13	99.0	sox-13	84.0
Ptig_XP.007086583.2	OG30:sox-13	99.0	sox-13	84.0
Clup_XP.038441905.1	OG30:sox-13	99.0	sox-13	84.0
Oafe_XP.007954219.1	OG30:sox-13	99.0	sox-13	100.0
Opri_XP.058525035.1	OG30:sox-13	99.0	sox-13	91.0
Emax_XP.049714298.1	OG30:sox-13	99.0	sox-13	84.0
Equa_XP.046537707.1	OG30:sox-13	99.0	sox-13	84.0
Casi_XP.006834281.1	OG30:sox-13	99.0	sox-13	98.0
Hsap_NP.005677.2	OG30:sox-13	99.0	sox-13	84.0
Cimi_XP.037593260.1	OG30:sox-13	99.0	sox-13	84.0
Bbub_XP.025133526.2	OG30:sox-13	99.0	sox-13	84.0
Cdid_XP.037680910.1	OG30:sox-13	99.0	sox-13	91.0
Lcat_XP.045391966.1	OG30:sox-13	99.0	sox-13	84.0
Csim_XP.004425199.1	OG30:sox-13	99.0	sox-13	84.0
Rfer_XP.032948937.1	OG30:sox-13	99.0	sox-13	84.0
Pgig_XP.039737775.1	OG30:sox-13	99.0	sox-13	84.0
Ggal_XP.025006442.1	OG31:sox-6	93.0	sox-6	93.0
Emax_XP.049746477.1	OG31:sox-6	93.0	sox-6	71.0
Ttru_XP.019804010.1	OG31:sox-6	93.0	sox-6	19.0
Hamp_XP.057604501.1	OG31:sox-6	93.0	sox-6	19.0
Opri_XP.058519285.1	OG31:sox-6	93.0	sox-6	95.0
Rfer_XP.032975662.1	OG31:sox-6	93.0	sox-6	19.0
Shar_XP.031797909.1	OG31:sox-6	93.0	sox-6	56.0
Bbub_XP.045018884.1	OG31:sox-6	93.0	sox-6	19.0
Dnov_XP.058161675.1	OG31:sox-6	93.0	sox-6	19.0
Oana_XP.039767308.1	OG31:sox-6	93.0	sox-6	84.0
Hsap_NP.001139291.2	OG31:sox-6	93.0	sox-6	71.0
Bmus_XP.036717651.1	OG31:sox-6	93.0	sox-6	19.0
Mjav_XP.036882886.1	OG31:sox-6	93.0	sox-6	19.0
Amel_XP.034501998.1	OG31:sox-6	93.0	sox-6	19.0
Equa_XP.046493708.1	OG31:sox-6	93.0	sox-6	31.0
Mdom_XP.007497087.2	OG31:sox-6	93.0	sox-6	56.0
Cpor_XP.023419042.1	OG31:sox-6	93.0	sox-6	19.0
Pgig_XP.039707456.1	OG31:sox-6	93.0	sox-6	19.0
Oafe_XP.007955001.1	OG31:sox-6	93.0	sox-6	72.0
Cdid_XP.037695265.1	OG31:sox-6	93.0	sox-6	31.0
Casi_XP.006865846.1	OG31:sox-6	93.0	sox-6	57.0
Cimi_XP.017381104.1	OG31:sox-6	93.0	sox-6	71.0
Mmus_XP.036008726.1	OG31:sox-6	93.0	sox-6	92.0
Ptig_XP.042815591.1	OG31:sox-6	93.0	sox-6	19.0
Pafr_XP.047632165.1	OG31:sox-6	93.0	sox-6	19.0
Tman_XP.023593283.1	OG31:sox-6	93.0	sox-6	95.0
Drot_XP.053780580.1	OG31:sox-6	93.0	sox-6	87.0
Mang_XP.054368007.1	OG31:sox-6	93.0	sox-6	19.0
Csim_XP.014642191.1	OG31:sox-6	93.0	sox-6	19.0
Scar_XP.047372506.1	OG31:sox-6	93.0	sox-6	35.0
Lcat_XP.045413549.1	OG31:sox-6	93.0	sox-6	19.0
Cdro_XP.010975526.2	OG31:sox-6	93.0	sox-6	19.0
Clup_XP.038425054.1	OG31:sox-6	93.0	sox-6	19.0
Emax_XP.049725376.1	OG32:sox-18	1.0	sox-18	100.0
Casi_XP.006873390.1	OG33:NA	1.0	NA	NA
Oafe_XP.007952883.1	OG34:NA	1.0	NA	NA
Mmus_NP.035577.1	OG35:sox-8	1.0	sox-8	100.0
Opri_XP.004596857.2	OG36:NA	1.0	NA	NA
Cpor_XP.003478479.1	OG37:NA	1.0	NA	NA
Oana_XP.028913325.1	OG38:sox-8	1.0	sox-8	100.0
Ggal_NP.990062.2	OG39:NA	1.0	NA	NA
Cpor_XP.023421073.1	OG40:NA	1.0	NA	NA
Cimi_XP.017378281.2	OG41:NA	1.0	NA	NA
Cdid_XP.037702077.1	OG42:NA	1.0	NA	NA
Shar_XP.031794321.1	OG43:NA	1.0	NA	NA
Mdom_XP.016280870.1	OG44:NA	1.0	NA	NA
Ggal_XP.040553151.1	OG45:NA	1.0	NA	NA
Oana_XP.028913966.1	OG46:sox-5	1.0	sox-5	100.0
Lcat_XP.045422920.1	OG47:NA	1.0	NA	NA
